OTU_ID,Occurrence_of_OTU_in_plant_samples(%),Average_relative_OTU_content_in_plant_samples(%),Occurrence_of_OTU_in_soil_samples(%),Average_relative_OTU_content_in_soil_samples(%),Log10_Average_relative_OTU_content_in_plant_samples,Log10_Average_relative_OTU_content_in_soil_samples
OTU_4011,0,0,35.48387097,0.003010302,NA,-2.521389972
OTU_4012,2.564102564,0.020173492,38.70967742,0.045042916,-1.69521892,-1.346373504
OTU_4013,0,0,58.06451613,0.010779824,NA,-1.967388325
OTU_4014,0,0,3.225806452,0.005910655,NA,-2.228364389
OTU_4015,0,0,74.19354839,0.007280726,NA,-2.137825328
OTU_4016,2.564102564,0.003585386,22.58064516,0.004202528,-2.445464082,-2.376489384
OTU_4017,0,0,77.41935484,0.01589364,NA,-1.798776618
OTU_4018,0,0,48.38709677,0.038846801,NA,-1.410644737
OTU_4019,0,0,38.70967742,0.053409287,NA,-1.272383217
OTU_402,0,0,58.06451613,0.189256838,NA,-0.72294842
OTU_4020,0,0,48.38709677,0.02388505,NA,-1.621873843
OTU_4021,0,0,61.29032258,0.025133782,NA,-1.599742152
OTU_4022,0,0,61.29032258,0.03036448,NA,-1.517634151
OTU_4023,17.94871795,0.011097644,6.451612903,0.005040331,-1.954769228,-2.297540942
OTU_4024,0,0,87.09677419,0.02098061,NA,-1.678181897
OTU_4025,2.564102564,0.040346984,3.225806452,0.002337541,-1.394188924,-2.631240763
OTU_4026,2.564102564,0.010265886,35.48387097,0.004526566,-1.988603563,-2.344231108
OTU_4027,10.25641026,0.041638646,93.5483871,0.022466238,-1.380503399,-1.64846964
OTU_4028,15.38461538,0.019532905,45.16129032,0.002590213,-1.709233155,-2.586664497
OTU_4029,2.564102564,0.019352654,6.451612903,0.001215457,-1.713259468,-2.91526058
OTU_4030,5.128205128,0.006925636,90.32258065,0.024234196,-2.159540338,-1.61557139
OTU_4031,2.564102564,0.014293882,70.96774194,0.016494059,-1.844849807,-1.78267245
OTU_4032,0,0,0,0,NA,NA
OTU_4033,0,0,77.41935484,0.085720904,NA,-1.066913257
OTU_4034,0,0,64.51612903,0.02890048,NA,-1.539094941
OTU_4036,0,0,54.83870968,0.022804043,NA,-1.641988145
OTU_4037,2.564102564,0.005246039,38.70967742,0.019975324,-2.280168485,-1.699506164
OTU_4038,0,0,83.87096774,0.020133303,NA,-1.696084967
OTU_4039,0,0,0,0,NA,NA
OTU_404,0,0,83.87096774,0.136747495,NA,-0.864080619
OTU_4041,0,0,25.80645161,0.006403022,NA,-2.193615006
OTU_4042,0,0,54.83870968,0.00344026,NA,-2.463408756
OTU_4043,0,0,80.64516129,0.051057925,NA,-1.291936835
OTU_4044,5.128205128,0.02927266,48.38709677,0.012627315,-1.533537812,-1.898688992
OTU_4045,5.128205128,0.007568539,54.83870968,0.007635445,-2.120987947,-2.117165667
OTU_4046,0,0,96.77419355,0.025145893,NA,-1.599532942
OTU_4048,0,0,58.06451613,0.041052251,NA,-1.386663027
OTU_4049,0,0,22.58064516,0.007671166,NA,-2.115138627
OTU_405,0,0,87.09677419,0.011998273,NA,-1.920881253
OTU_4050,0,0,80.64516129,0.044896087,NA,-1.347791504
OTU_4051,33.33333333,0.093748756,6.451612903,0.001657787,-1.028034485,-2.78047127
OTU_4052,0,0,80.64516129,0.017437135,NA,-1.758524874
OTU_4053,0,0,6.451612903,0.018394629,NA,-1.735308967
OTU_4056,0,0,0,0,NA,NA
OTU_4058,2.564102564,0.004067521,38.70967742,0.011615127,-2.390670196,-1.934976053
OTU_4059,20.51282051,0.059868383,6.451612903,0.001224819,-1.222802473,-2.911928085
OTU_406,20.51282051,0.226596509,0,0,-0.644746786,NA
OTU_4060,20.51282051,0.031805749,6.451612903,0.001764835,-1.497494369,-2.753296015
OTU_4061,10.25641026,0.017401965,96.77419355,0.289853712,-1.759401715,-0.537821133
OTU_4062,35.8974359,0.083710352,0,0,-1.077220833,NA
OTU_4063,15.38461538,0.86441949,0,0,-0.06327545,NA
OTU_4064,25.64102564,0.105293618,3.225806452,0.001249875,-0.97759795,-2.903133419
OTU_4065,2.564102564,0.010492078,41.93548387,0.01469878,-1.979138489,-1.83271871
OTU_4066,0,0,64.51612903,0.040502312,NA,-1.39252019
OTU_4068,0,0,35.48387097,0.026090827,NA,-1.583512156
OTU_4070,0,0,12.90322581,0.001776419,NA,-2.750454652
OTU_4071,0,0,16.12903226,0.007868231,NA,-2.10412292
OTU_4072,0,0,3.225806452,0.00248781,NA,-2.604182791
OTU_4074,0,0,96.77419355,0.029245881,NA,-1.533935299
OTU_4075,0,0,61.29032258,0.024672377,NA,-1.607789004
OTU_4076,0,0,83.87096774,0.047698105,NA,-1.321498878
OTU_4078,15.38461538,0.009686705,58.06451613,0.015292405,-2.013823941,-1.815524199
OTU_4079,12.82051282,0.050267149,0,0,-1.298715744,NA
OTU_408,0,0,74.19354839,0.200467906,NA,-0.697955146
OTU_4080,2.564102564,0.007479432,61.29032258,0.006263537,-2.126131382,-2.203180345
OTU_4081,0,0,3.225806452,0.001182131,NA,-2.927334394
OTU_4082,0,0,0,0,NA,NA
OTU_4084,2.564102564,0.020173492,64.51612903,0.019504722,-1.69521892,-1.709860231
OTU_4085,0,0,32.25806452,0.042060905,NA,-1.376121387
OTU_4086,12.82051282,0.046088401,0,0,-1.336408363,NA
OTU_4087,0,0,9.677419355,0.017324127,NA,-1.761348633
OTU_4088,5.128205128,0.013842167,41.93548387,0.009943858,-1.858795915,-2.002445096
OTU_4089,0,0,29.03225806,0.00821825,NA,-2.085220663
OTU_409,10.25641026,0.01140468,87.09677419,0.061169872,-1.942916915,-1.213462431
OTU_4090,0,0,45.16129032,0.006731711,NA,-2.171874542
OTU_4091,0,0,41.93548387,0.025679315,NA,-1.590416568
OTU_4092,0,0,9.677419355,0.033075031,NA,-1.480499744
OTU_4093,0,0,51.61290323,0.00990274,NA,-2.004244637
OTU_4094,0,0,74.19354839,0.020214519,NA,-1.694336581
OTU_4095,2.564102564,0.029917726,58.06451613,0.013814609,-1.52407142,-1.859661418
OTU_4097,7.692307692,0.010723297,67.74193548,0.008133277,-1.969671679,-2.089734457
OTU_4098,0,0,41.93548387,0.038481231,NA,-1.414751049
OTU_4099,2.564102564,0.003468609,87.09677419,0.036244759,-2.459844653,-1.440754784
OTU_41,10.25641026,0.058255119,32.25806452,0.003745468,-1.23466591,-2.426493863
OTU_410,0,0,83.87096774,0.180997493,NA,-0.74232744
OTU_4102,0,0,51.61290323,0.048524004,NA,-1.314043372
OTU_4103,0,0,67.74193548,0.037581426,NA,-1.425026748
OTU_4104,0,0,90.32258065,0.02469695,NA,-1.607356672
OTU_4105,10.25641026,0.00887718,0,0,-2.051724974,NA
OTU_4106,17.94871795,0.033210461,0,0,-1.478725094,NA
OTU_4107,0,0,0,0,NA,NA
OTU_4108,0,0,0,0,NA,NA
OTU_4110,0,0,19.35483871,0.002181033,NA,-2.661337863
OTU_4111,25.64102564,0.042697131,29.03225806,0.003484456,-1.369601306,-2.457865043
OTU_4112,46.15384615,0.099640241,0,0,-1.001565232,NA
OTU_4115,25.64102564,0.158520457,0,0,-0.799914684,NA
OTU_4116,0,0,77.41935484,0.022268683,NA,-1.652305465
OTU_4117,0,0,22.58064516,0.003582747,NA,-2.445783824
OTU_4119,2.564102564,0.061576355,90.32258065,0.030436031,-1.210586023,-1.51661198
OTU_412,79.48717949,0.312158237,12.90322581,0.002354029,-0.505625201,-2.628188145
OTU_4120,0,0,74.19354839,0.031956089,NA,-1.495446382
OTU_4122,0,0,67.74193548,0.047893036,NA,-1.319727636
OTU_4123,0,0,58.06451613,0.025217073,NA,-1.598305329
OTU_4124,0,0,61.29032258,0.035830072,NA,-1.445752314
OTU_4126,15.38461538,0.008756265,6.451612903,0.002868115,-2.057681112,-2.542403515
OTU_4127,17.94871795,0.010897657,87.09677419,0.009262637,-1.962666877,-2.033265361
OTU_4128,0,0,19.35483871,0.109742423,NA,-0.959625457
OTU_413,0,0,96.77419355,0.102454847,NA,-0.989467492
OTU_4130,0,0,6.451612903,0.001901716,NA,-2.72085434
OTU_4132,0,0,25.80645161,0.002615487,NA,-2.582447434
OTU_4133,2.564102564,0.014677822,61.29032258,0.007302285,-1.833338383,-2.136541246
OTU_4134,12.82051282,0.006847601,12.90322581,0.002055912,-2.164461579,-2.686995584
OTU_4136,0,0,6.451612903,0.001693489,NA,-2.77121762
OTU_4138,0,0,74.19354839,0.042467854,NA,-1.371939679
OTU_4139,0,0,67.74193548,0.008575076,NA,-2.066762034
OTU_414,12.82051282,0.024832045,0,0,-1.60498751,NA
OTU_4140,0,0,25.80645161,0.0157201,NA,-1.803544709
OTU_4141,0,0,80.64516129,0.024014398,NA,-1.619528299
OTU_4142,23.07692308,0.011583018,93.5483871,0.016079604,-1.936178269,-1.79372464
OTU_4144,0,0,29.03225806,0.02364284,NA,-1.626300361
OTU_4145,0,0,61.29032258,0.029636917,NA,-1.528166982
OTU_4146,0,0,93.5483871,0.03357172,NA,-1.474026405
OTU_4147,0,0,87.09677419,0.057272519,NA,-1.242053718
OTU_4149,0,0,83.87096774,0.00884211,NA,-2.05344407
OTU_415,41.02564103,0.286337713,9.677419355,0.001846731,-0.543121448,-2.733596361
OTU_4150,2.564102564,0.003135681,87.09677419,0.018062,-2.503668126,-1.743234156
OTU_4152,2.564102564,0.004793175,6.451612903,0.002246202,-2.319376715,-2.648551287
OTU_4153,5.128205128,0.015638911,0,0,-1.805793506,NA
OTU_4154,5.128205128,0.011492756,19.35483871,0.001875106,-1.939575832,-2.726974138
OTU_4155,0,0,0,0,NA,NA
OTU_4156,10.25641026,0.019498671,0,0,-1.709994988,NA
OTU_4157,28.20512821,0.025728935,3.225806452,0.001296596,-1.589578184,-2.887195323
OTU_4158,0,0,87.09677419,0.025094742,NA,-1.600417271
OTU_4159,2.564102564,0.040733198,0,0,-1.390051492,NA
OTU_416,2.564102564,0.007390437,0,0,-2.131329881,NA
OTU_4160,0,0,6.451612903,0.001663975,NA,-2.778853333
OTU_4163,0,0,25.80645161,0.003358523,NA,-2.473851722
OTU_4164,0,0,61.29032258,0.009326011,NA,-2.030304062
OTU_4165,0,0,61.29032258,0.023021368,NA,-1.637868864
OTU_4167,0,0,90.32258065,0.02675518,NA,-1.572592125
OTU_4168,0,0,77.41935484,0.036635587,NA,-1.436096847
OTU_4169,0,0,54.83870968,0.029308275,NA,-1.533009738
OTU_4170,0,0,70.96774194,0.039915791,NA,-1.398855263
OTU_4171,0,0,41.93548387,0.074887032,NA,-1.125593382
OTU_4172,0,0,54.83870968,0.042805193,NA,-1.368503543
OTU_4174,0,0,61.29032258,0.033504908,NA,-1.474891573
OTU_4175,5.128205128,0.005168845,9.677419355,0.002840998,-2.286606533,-2.546529072
OTU_4176,23.07692308,0.0308269,0,0,-1.511070142,NA
OTU_4177,15.38461538,0.010154566,74.19354839,0.007390748,-1.993338626,-2.131311605
OTU_4178,2.564102564,0.004895961,0,0,-2.31016205,NA
OTU_4179,5.128205128,0.015554141,51.61290323,0.032008747,-1.808153982,-1.49473133
OTU_418,2.564102564,0.007479432,90.32258065,0.03808045,-2.126131382,-1.419297934
OTU_4180,7.692307692,0.009494203,51.61290323,0.010301436,-2.022541487,-1.987102237
OTU_4182,0,0,77.41935484,0.023583291,NA,-1.627395584
OTU_4183,7.692307692,0.046490731,45.16129032,0.006156202,-1.332633628,-2.210687128
OTU_4184,2.564102564,0.007390437,54.83870968,0.027104229,-2.131329881,-1.566962949
OTU_4185,0,0,19.35483871,0.005461994,NA,-2.262648768
OTU_4186,0,0,41.93548387,0.006813616,NA,-2.166622336
OTU_4187,0,0,6.451612903,0.009356113,NA,-2.028904542
OTU_4188,0,0,54.83870968,0.023932909,NA,-1.621004506
OTU_4189,0,0,45.16129032,0.027505663,NA,-1.560577878
OTU_419,10.25641026,0.008162818,9.677419355,0.007593256,-2.088159887,-2.119571958
OTU_4190,0,0,77.41935484,0.04608953,NA,-1.336397722
OTU_4191,0,0,87.09677419,0.037540559,NA,-1.425499265
OTU_4192,0,0,80.64516129,0.018919331,NA,-1.723094224
OTU_4193,0,0,87.09677419,0.025434259,NA,-1.594580906
OTU_4194,0,0,93.5483871,0.026683831,NA,-1.573751824
OTU_4195,2.564102564,0.003468609,100,0.064774072,-2.459844653,-1.188598803
OTU_4196,0,0,29.03225806,0.008881288,NA,-2.051524068
OTU_4197,0,0,19.35483871,0.004327175,NA,-2.363795541
OTU_4198,0,0,77.41935484,0.021619652,NA,-1.665151293
OTU_4199,0,0,3.225806452,0.010639178,NA,-1.973091925
OTU_42,92.30769231,0.647549689,9.677419355,0.002127409,-0.188726901,-2.672149076
OTU_420,64.1025641,0.051596327,16.12903226,0.003158365,-1.287381217,-2.500537737
OTU_4200,2.564102564,0.020173492,96.77419355,0.021240204,-1.69521892,-1.672841314
OTU_4201,23.07692308,0.032284875,6.451612903,0.004876701,-1.491000897,-2.311873916
OTU_4202,0,0,70.96774194,0.015700039,NA,-1.804099276
OTU_4203,5.128205128,0.027277863,0,0,-1.564189664,NA
OTU_4204,0,0,80.64516129,0.040172012,NA,-1.396076418
OTU_4205,0,0,12.90322581,0.004473248,NA,-2.349377024
OTU_4206,69.23076923,0.080817501,0,0,-1.092494584,NA
OTU_4207,10.25641026,0.009943449,0,0,-2.00246296,NA
OTU_4208,2.564102564,0.003468609,87.09677419,0.036137795,-2.459844653,-1.442038355
OTU_4209,0,0,80.64516129,0.063375004,NA,-1.198081997
OTU_421,12.82051282,0.016332821,0,0,-1.786938787,NA
OTU_4211,0,0,87.09677419,0.034185721,NA,-1.46615526
OTU_4212,0,0,45.16129032,0.033571359,NA,-1.474031075
OTU_4213,0,0,19.35483871,0.008583327,NA,-2.066344325
OTU_4214,0,0,41.93548387,0.006615989,NA,-2.179405205
OTU_4215,0,0,35.48387097,0.035153915,NA,-1.454026297
OTU_4216,0,0,83.87096774,0.021728893,NA,-1.662962399
OTU_4217,0,0,70.96774194,0.019624279,NA,-1.707206287
OTU_4218,0,0,80.64516129,0.066343533,NA,-1.178201407
OTU_4219,2.564102564,0.003135681,64.51612903,0.057563883,-2.503668126,-1.239849916
OTU_422,10.25641026,0.007721635,0,0,-2.112290731,NA
OTU_4220,2.564102564,0.004013324,51.61290323,0.011200805,-2.396495778,-1.950750764
OTU_4221,5.128205128,0.024886275,96.77419355,0.021754693,-1.604040104,-1.662447046
OTU_4222,7.692307692,0.069217588,80.64516129,0.019309134,-1.159783536,-1.714237198
OTU_4223,5.128205128,0.011394107,9.677419355,0.002677229,-1.943319726,-2.572314479
OTU_4224,0,0,54.83870968,0.004420846,NA,-2.354494596
OTU_4225,35.8974359,0.11366867,19.35483871,0.007426475,-0.944359223,-2.129217286
OTU_4227,5.128205128,0.005268238,0,0,-2.278334613,NA
OTU_4228,7.692307692,0.019391769,38.70967742,0.008407604,-1.712382571,-2.075327739
OTU_4229,25.64102564,0.01962046,29.03225806,0.002007672,-1.707290813,-2.697307166
OTU_4230,0,0,0,0,NA,NA
OTU_4231,0,0,83.87096774,0.040796635,NA,-1.389375658
OTU_4233,30.76923077,0.016987212,0,0,-1.769877906,NA
OTU_4234,0,0,35.48387097,0.003772743,NA,-2.423342726
OTU_4235,12.82051282,0.097422817,0,0,-1.011339318,NA
OTU_4236,0,0,48.38709677,0.009647173,NA,-2.015599915
OTU_4238,0,0,90.32258065,0.015617789,NA,-1.806380459
OTU_4241,2.564102564,0.030797659,96.77419355,0.019271792,-1.511482294,-1.715077897
OTU_4243,2.564102564,0.005246039,100,0.05802742,-2.280168485,-1.236366737
OTU_4245,48.71794872,0.033805253,0,0,-1.471015814,NA
OTU_4246,0,0,45.16129032,0.00568506,NA,-2.245264937
OTU_4247,5.128205128,0.034087185,16.12903226,0.002416596,-1.467408869,-2.616795948
OTU_4248,0,0,9.677419355,0.002808351,NA,-2.551548613
OTU_4249,23.07692308,0.018182194,32.25806452,0.003784308,-1.740353715,-2.422013547
OTU_425,66.66666667,0.17904626,9.677419355,0.015099829,-0.747034745,-1.821027971
OTU_4250,0,0,29.03225806,0.009085529,NA,-2.041649781
OTU_4251,2.564102564,0.014293882,70.96774194,0.017042812,-1.844849807,-1.76845874
OTU_4252,0,0,12.90322581,0.028795216,NA,-1.540679663
OTU_4255,2.564102564,0.028587764,22.58064516,0.012438922,-1.543819812,-1.90521725
OTU_4256,0,0,77.41935484,0.02454735,NA,-1.609995381
OTU_4257,0,0,90.32258065,0.059779356,NA,-1.22344877
OTU_4258,0,0,51.61290323,0.007670717,NA,-2.115164054
OTU_4259,0,0,51.61290323,0.038241225,NA,-1.417468202
OTU_426,0,0,74.19354839,0.139705806,NA,-0.854785544
OTU_4260,0,0,35.48387097,0.029062906,NA,-1.536660963
OTU_4261,0,0,93.5483871,0.056326039,NA,-1.249290787
OTU_4262,2.564102564,0.007479432,93.5483871,0.031215749,-2.126131382,-1.505626234
OTU_4263,0,0,12.90322581,0.209198393,NA,-0.679441657
OTU_4264,0,0,77.41935484,0.03264694,NA,-1.486157513
OTU_4265,12.82051282,0.010659542,67.74193548,0.008071013,-1.972261455,-2.093071953
OTU_4266,12.82051282,0.027665758,35.48387097,0.0031274,-1.558057429,-2.504816631
OTU_4268,0,0,77.41935484,0.018623146,NA,-1.729946943
OTU_4269,0,0,0,0,NA,NA
OTU_427,7.692307692,0.013049468,9.677419355,0.002797431,-1.884407193,-2.553240669
OTU_4270,51.28205128,0.048713515,67.74193548,0.006301028,-1.312350535,-2.20058859
OTU_4271,0,0,0,0,NA,NA
OTU_4272,5.128205128,0.622305533,0,0,-0.205996338,NA
OTU_4274,0,0,6.451612903,0.001925576,NA,-2.715439336
OTU_4276,0,0,41.93548387,0.013747943,NA,-1.861762265
OTU_4277,0,0,38.70967742,0.029288679,NA,-1.53330021
OTU_4278,0,0,19.35483871,0.009809505,NA,-2.008352892
OTU_4280,0,0,77.41935484,0.020367557,NA,-1.69106105
OTU_4281,0,0,64.51612903,0.02614595,NA,-1.582595578
OTU_4282,0,0,70.96774194,0.042839199,NA,-1.368158662
OTU_4283,2.564102564,0.010265886,96.77419355,0.031820022,-1.988603563,-1.497299529
OTU_4284,0,0,25.80645161,0.048899311,NA,-1.310697263
OTU_4286,0,0,0,0,NA,NA
OTU_4287,0,0,29.03225806,0.001646529,NA,-2.783430528
OTU_4288,0,0,0,0,NA,NA
OTU_4289,0,0,54.83870968,0.026396619,NA,-1.578451696
OTU_4290,0,0,51.61290323,0.004178097,NA,-2.379021533
OTU_4292,15.38461538,0.031629808,12.90322581,0.002034593,-1.499903451,-2.691522561
OTU_4293,0,0,87.09677419,0.017567339,NA,-1.755294008
OTU_4295,0,0,74.19354839,0.01611999,NA,-1.792635237
OTU_4296,12.82051282,0.037841514,48.38709677,0.003160183,-1.422031499,-2.500287832
OTU_4297,0,0,48.38709677,0.007886555,NA,-2.103112675
OTU_4298,0,0,77.41935484,0.004243813,NA,-2.372243753
OTU_4300,0,0,64.51612903,0.004522122,NA,-2.344657759
OTU_4301,0,0,22.58064516,0.039126366,NA,-1.407530487
OTU_4302,2.564102564,0.004895961,3.225806452,0.001175102,-2.31016205,-2.929924435
OTU_4303,0,0,41.93548387,0.030596067,NA,-1.514334392
OTU_4304,0,0,74.19354839,0.047674549,NA,-1.321713402
OTU_4305,0,0,83.87096774,0.043659444,NA,-1.359921797
OTU_4306,0,0,83.87096774,0.032191651,NA,-1.492256751
OTU_4307,0,0,70.96774194,0.044275301,NA,-1.353838475
OTU_4309,0,0,80.64516129,0.071880153,NA,-1.143391009
OTU_431,23.07692308,0.025601141,38.70967742,0.001856185,-1.591740684,-2.7313788
OTU_4311,0,0,0,0,NA,NA
OTU_4312,2.564102564,0.010265886,100,0.141061052,-1.988603563,-0.850592882
OTU_4313,2.564102564,0.003468609,45.16129032,0.022722979,-2.459844653,-1.643534727
OTU_4314,0,0,9.677419355,0.010118417,NA,-1.994887426
OTU_4315,20.51282051,0.017017791,0,0,-1.769096808,NA
OTU_4316,5.128205128,0.013615735,61.29032258,0.01260296,-1.86595891,-1.899527451
OTU_4317,0,0,70.96774194,0.037291209,NA,-1.428393531
OTU_4318,12.82051282,0.011702769,0,0,-1.931711353,NA
OTU_432,5.128205128,0.012410504,93.5483871,0.157897618,-1.906210581,-0.801624421
OTU_4321,23.07692308,0.037639793,61.29032258,0.004334683,-1.424352779,-2.363042621
OTU_4323,0,0,61.29032258,0.011040916,NA,-1.956994913
OTU_4324,2.564102564,0.007479432,45.16129032,0.006658433,-2.126131382,-2.176627938
OTU_4326,5.128205128,0.026762175,87.09677419,0.010406015,-1.572478602,-1.982715542
OTU_4327,0,0,80.64516129,0.016648054,NA,-1.778636512
OTU_4328,0,0,32.25806452,0.004086514,NA,-2.388646977
OTU_4331,0,0,58.06451613,0.01626639,NA,-1.788708825
OTU_4333,0,0,67.74193548,0.083495333,NA,-1.078337801
OTU_4334,0,0,64.51612903,0.036197382,NA,-1.441322837
OTU_4335,0,0,35.48387097,0.035362495,NA,-1.451457098
OTU_4336,0,0,80.64516129,0.059071763,NA,-1.228620067
OTU_4339,0,0,54.83870968,0.006617708,NA,-2.179292396
OTU_434,17.94871795,0.008761869,93.5483871,0.015148522,-2.057403258,-1.819629733
OTU_4340,25.64102564,0.020759682,3.225806452,0.001511259,-1.682779301,-2.8206611
OTU_4341,0,0,25.80645161,0.003289773,NA,-2.482834085
OTU_4342,2.564102564,0.011058277,0,0,-1.956312536,NA
OTU_4343,2.564102564,0.040346984,54.83870968,0.007554258,-1.394188924,-2.121808214
OTU_4344,46.15384615,0.040560019,6.451612903,0.001665412,-1.391901846,-2.77847831
OTU_4347,2.564102564,0.014958863,48.38709677,0.0072407,-1.825101415,-2.140219422
OTU_4348,0,0,16.12903226,0.001591548,NA,-2.798180368
OTU_4349,0,0,70.96774194,0.014352105,NA,-1.843084405
OTU_435,28.20512821,0.291494978,58.06451613,0.016340063,-0.535368923,-1.786746284
OTU_4350,5.128205128,0.01255047,22.58064516,0.003031227,-1.90134001,-2.518381498
OTU_4351,2.564102564,0.007479432,19.35483871,0.003371061,-2.126131382,-2.472233389
OTU_4353,0,0,48.38709677,0.007279001,NA,-2.137928217
OTU_4354,0,0,48.38709677,0.002859683,NA,-2.543682177
OTU_4355,0,0,0,0,NA,NA
OTU_4356,5.128205128,0.008880827,80.64516129,0.056648968,-2.051546614,-1.246807998
OTU_4357,0,0,83.87096774,0.209290453,NA,-0.679250582
OTU_4358,0,0,80.64516129,0.020724021,NA,-1.683525972
OTU_436,56.41025641,0.054951519,38.70967742,0.004692531,-1.260020297,-2.328592857
OTU_4361,0,0,35.48387097,0.033894801,NA,-1.469866913
OTU_4362,0,0,61.29032258,0.039198827,NA,-1.406726927
OTU_4363,0,0,87.09677419,0.034989,NA,-1.456068472
OTU_4364,0,0,12.90322581,0.002053822,NA,-2.687437304
OTU_4365,0,0,70.96774194,0.009581354,NA,-2.018573097
OTU_4369,0,0,0,0,NA,NA
OTU_437,5.128205128,1.335120532,12.90322581,0.003412723,0.125520475,-2.466899024
OTU_4370,2.564102564,0.004013324,0,0,-2.396495778,NA
OTU_4371,17.94871795,0.037524686,41.93548387,0.005112109,-1.425682938,-2.291399927
OTU_4374,0,0,0,0,NA,NA
OTU_4375,0,0,6.451612903,0.004109398,NA,-2.386221848
OTU_4376,2.564102564,1.742707554,0,0,0.241224514,NA
OTU_4377,23.07692308,0.341651475,45.16129032,0.012544712,-0.4664167,-1.901539305
OTU_4378,0,0,48.38709677,0.022827538,NA,-1.641540919
OTU_4379,0,0,77.41935484,0.017485,NA,-1.757334369
OTU_438,46.15384615,0.10074542,3.225806452,0.001333653,-0.996774688,-2.874957154
OTU_4380,0,0,80.64516129,0.017437995,NA,-1.758503459
OTU_4381,0,0,87.09677419,0.009544059,NA,-2.020266896
OTU_4382,0,0,64.51612903,0.023701231,NA,-1.625229105
OTU_4383,0,0,77.41935484,0.017529741,NA,-1.756224508
OTU_4385,0,0,19.35483871,0.002639602,NA,-2.578461634
OTU_4386,0,0,54.83870968,0.009935205,NA,-2.002823165
OTU_4387,2.564102564,0.004895961,48.38709677,0.003590121,-2.31016205,-2.444890866
OTU_4388,0,0,32.25806452,0.068785312,NA,-1.162504288
OTU_4389,0,0,70.96774194,0.041712308,NA,-1.379735779
OTU_439,82.05128205,0.365191246,41.93548387,0.011828694,-0.437479641,-1.9270632
OTU_4390,0,0,61.29032258,0.032166307,NA,-1.492598802
OTU_4392,0,0,67.74193548,0.043480383,NA,-1.361706637
OTU_4393,0,0,38.70967742,0.059963602,NA,-1.222112285
OTU_4394,2.564102564,0.004895961,25.80645161,0.042082477,-2.31016205,-1.375898703
OTU_4395,5.128205128,0.004379529,45.16129032,0.003717762,-2.358572594,-2.429718408
OTU_4396,0,0,54.83870968,0.014534195,NA,-1.83760903
OTU_4397,12.82051282,0.031417667,51.61290323,0.008479581,-1.502826073,-2.071625607
OTU_4398,2.564102564,0.02293578,3.225806452,0.001655136,-1.639486486,-2.781166315
OTU_4399,0,0,3.225806452,0.001296596,NA,-2.887195323
OTU_44,79.48717949,0.145736342,38.70967742,0.003369026,-0.836432136,-2.472495637
OTU_440,0,0,0,0,NA,NA
OTU_4401,15.38461538,0.018675819,0,0,-1.728720344,NA
OTU_4402,2.564102564,0.003872667,16.12903226,0.002939614,-2.411989845,-2.531709752
OTU_4403,0,0,87.09677419,0.016723668,NA,-1.776668451
OTU_4404,0,0,25.80645161,0.002286603,NA,-2.640809326
OTU_4405,0,0,3.225806452,0.006927367,NA,-2.159431804
OTU_4407,0,0,9.677419355,0.005091159,NA,-2.293183339
OTU_4408,71.79487179,0.06417217,3.225806452,0.002063089,-1.192653274,-2.685482037
OTU_4409,0,0,0,0,NA,NA
OTU_441,2.564102564,0.003135681,0,0,-2.503668126,NA
OTU_4410,56.41025641,0.120906246,9.677419355,0.001682431,-0.917551262,-2.774062824
OTU_4411,0,0,54.83870968,0.010276194,NA,-1.988167713
OTU_4412,0,0,29.03225806,0.005052587,NA,-2.2964862
OTU_4415,5.128205128,0.004124708,48.38709677,0.004127027,-2.384606844,-2.384362648
OTU_4416,0,0,0,0,NA,NA
OTU_4417,0,0,6.451612903,0.002639687,NA,-2.578447566
OTU_4418,0,0,0,0,NA,NA
OTU_442,0,0,77.41935484,0.161441619,NA,-0.791984496
OTU_4420,0,0,51.61290323,0.020863895,NA,-1.680604614
OTU_4421,0,0,70.96774194,0.023634262,NA,-1.626457949
OTU_4422,0,0,32.25806452,0.040395609,NA,-1.393665837
OTU_4423,0,0,54.83870968,0.043598926,NA,-1.360524209
OTU_4424,0,0,70.96774194,0.021805554,NA,-1.661432877
OTU_4425,0,0,9.677419355,0.0015032,NA,-2.822983233
OTU_4426,25.64102564,0.095258866,54.83870968,0.00313191,-1.021094595,-2.504190751
OTU_4427,10.25641026,0.013710381,0,0,-1.862950484,NA
OTU_4429,10.25641026,0.01563607,80.64516129,0.011256456,-1.805872401,-1.948598305
OTU_443,82.05128205,0.386503943,6.451612903,0.001346695,-0.412846071,-2.870730752
OTU_4430,5.128205128,0.025136042,6.451612903,0.001901716,-1.599703107,-2.72085434
OTU_4431,0,0,80.64516129,0.011968075,NA,-1.921975698
OTU_4433,5.128205128,0.025069453,100,0.029602705,-1.600855142,-1.528668596
OTU_4434,0,0,0,0,NA,NA
OTU_4435,5.128205128,0.36567532,12.90322581,0.012163697,-0.43690435,-1.914934425
OTU_4437,2.564102564,0.002730375,58.06451613,0.026096694,-2.563777701,-1.583414505
OTU_4439,0,0,96.77419355,0.026218694,NA,-1.581388946
OTU_444,2.564102564,0.010265886,70.96774194,0.307739641,-1.988603563,-0.511816558
OTU_4441,2.564102564,0.004895961,0,0,-2.31016205,NA
OTU_4442,0,0,83.87096774,0.015656565,NA,-1.805303518
