OTU_ID,Occurrence_of_OTU_in_plant_samples(%),Average_relative_OTU_content_in_plant_samples(%),Occurrence_of_OTU_in_soil_samples(%),Average_relative_OTU_content_in_soil_samples(%),Log10_Average_relative_OTU_content_in_plant_samples,Log10_Average_relative_OTU_content_in_soil_samples
OTU_4838,10,0.011486415,90.90909091,0.04026923,-1.939815497,-1.395026671
OTU_4839,0,0,0,0,NA,NA
OTU_484,26.66666667,0.06593496,9.090909091,0.021742911,-1.18088425,-1.662682322
OTU_4840,10,0.651288578,0,0,-0.186226538,NA
OTU_4841,50,0.079452558,0,0,-1.099892119,NA
OTU_4842,6.666666667,0.013787169,95.45454545,0.0478111,-1.860524901,-1.320471261
OTU_4843,0,0,0,0,NA,NA
OTU_4844,0,0,0,0,NA,NA
OTU_4845,0,0,72.72727273,0.016333669,NA,-1.786916251
OTU_4846,3.333333333,0.003460088,50,0.009773136,-2.460912856,-2.009966054
OTU_4848,0,0,45.45454545,0.005949498,NA,-2.225519663
OTU_4849,0,0,72.72727273,0.03007282,NA,-1.521825842
OTU_485,50,0.05673363,0,0,-1.246159427,NA
OTU_4850,23.33333333,0.024766537,100,0.269981208,-1.606134722,-0.568666464
OTU_4851,0,0,18.18181818,0.00311851,NA,-2.506052929
OTU_4852,0,0,86.36363636,0.025547076,NA,-1.592658807
OTU_4853,0,0,18.18181818,0.004157277,NA,-2.381191064
OTU_4854,0,0,0,0,NA,NA
OTU_4855,0,0,13.63636364,0.010606024,NA,-1.974447408
OTU_4856,0,0,63.63636364,0.013241115,NA,-1.878075436
OTU_4858,0,0,72.72727273,0.078280168,NA,-1.106348252
OTU_4859,13.33333333,0.012400297,4.545454545,0.002204197,-1.906567913,-2.656749593
OTU_486,60,0.215240493,0,0,-0.667076023,NA
OTU_4860,60,0.12785864,0,0,-0.893269921,NA
OTU_4863,46.66666667,0.074294961,0,0,-1.12904064,NA
OTU_4864,6.666666667,0.009601858,68.18181818,0.095664219,-2.017644744,-1.019250471
OTU_4865,0,0,0,0,NA,NA
OTU_4866,0,0,0,0,NA,NA
OTU_4867,0,0,0,0,NA,NA
OTU_4868,3.333333333,0.001903276,77.27272727,0.02385665,-2.720498229,-1.622390536
OTU_4869,0,0,18.18181818,0.019827129,NA,-1.702740173
OTU_487,23.33333333,0.032469303,0,0,-1.48852703,NA
OTU_4870,0,0,13.63636364,0.020757547,NA,-1.682823977
OTU_4871,0,0,27.27272727,0.005559,NA,-2.255003365
OTU_4874,0,0,86.36363636,0.041755803,NA,-1.379283158
OTU_4876,0,0,0,0,NA,NA
OTU_4877,0,0,95.45454545,0.058043847,NA,-1.236243812
OTU_4878,0,0,68.18181818,0.020719457,NA,-1.683621625
OTU_488,0,0,0,0,NA,NA
OTU_4880,0,0,72.72727273,0.035423293,NA,-1.450711073
OTU_4881,0,0,90.90909091,0.020696451,NA,-1.684104129
OTU_4883,0,0,4.545454545,0.019146085,NA,-1.717920017
OTU_4885,0,0,4.545454545,0.008556516,NA,-2.067703033
OTU_4886,0,0,0,0,NA,NA
OTU_4887,0,0,22.72727273,0.01101516,NA,-1.958009182
OTU_4888,0,0,13.63636364,0.006922447,NA,-2.159740382
OTU_4889,0,0,22.72727273,0.017097416,NA,-1.767069526
OTU_489,26.66666667,0.059201655,68.18181818,0.013500458,-1.22766615,-1.869651485
OTU_4890,0,0,54.54545455,0.009505059,NA,-2.022045172
OTU_4891,0,0,13.63636364,0.005638867,NA,-2.248808149
OTU_4893,0,0,31.81818182,0.008498909,NA,-2.070636843
OTU_4894,36.66666667,0.092224484,0,0,-1.035153766,NA
OTU_4895,0,0,68.18181818,0.014734875,NA,-1.831653552
OTU_4896,6.666666667,0.008732267,31.81818182,0.008089885,-2.058873019,-2.092057667
OTU_4899,0,0,0,0,NA,NA
OTU_490,10,0.048927475,0,0,-1.310447196,NA
OTU_4900,0,0,77.27272727,0.019755521,NA,-1.704311523
OTU_4901,3.333333333,0.003806551,81.81818182,0.048887859,-2.419468347,-1.310798981
OTU_4905,0,0,45.45454545,0.111965018,NA,-0.950917646
OTU_4906,0,0,68.18181818,0.01153634,NA,-1.937931948
OTU_4907,0,0,81.81818182,0.045357123,NA,-1.343354497
OTU_4908,3.333333333,0.005709827,90.90909091,0.128633761,-2.24337705,-0.890645033
OTU_4909,0,0,4.545454545,0.025204154,NA,-1.598527875
OTU_491,0,0,63.63636364,0.038186723,NA,-1.418087613
OTU_4910,0,0,27.27272727,0.008661287,NA,-2.062417587
OTU_4911,0,0,31.81818182,0.005021466,NA,-2.299169474
OTU_4912,0,0,72.72727273,0.026575934,NA,-1.575511461
OTU_4914,0,0,36.36363636,0.012942598,NA,-1.887978546
OTU_4915,3.333333333,0.007574323,45.45454545,0.012322193,-2.120656179,-1.909311983
OTU_4916,0,0,9.090909091,0.004058783,NA,-2.391604221
OTU_4917,33.33333333,0.066030858,22.72727273,0.003166924,-1.18025306,-2.499362304
OTU_4918,0,0,0,0,NA,NA
OTU_4919,0,0,18.18181818,0.003306647,NA,-2.480612166
OTU_492,90,0.951100934,36.36363636,0.009496237,-0.021773392,-2.022448467
OTU_4920,0,0,13.63636364,0.005713751,NA,-2.243078664
OTU_4921,60,0.140391592,0,0,-0.852658902,NA
OTU_4922,0,0,77.27272727,0.024854948,NA,-1.604587134
OTU_4923,56.66666667,0.063085188,0,0,-1.200072596,NA
OTU_4924,70,0.415209081,0,0,-0.381733157,NA
OTU_4926,0,0,86.36363636,0.018060254,NA,-1.743276146
OTU_4927,30,0.067977546,0,0,-1.167634519,NA
OTU_4928,60,0.141407979,0,0,-0.849526083,NA
OTU_4929,26.66666667,0.028734895,40.90909091,0.004229917,-1.541590382,-2.37366812
OTU_493,0,0,0,0,NA,NA
OTU_4930,0,0,81.81818182,0.029589293,NA,-1.528865417
OTU_4931,0,0,0,0,NA,NA
OTU_4932,0,0,50,0.012401122,NA,-1.906539004
OTU_4933,0,0,4.545454545,0.002200704,NA,-2.657438367
OTU_4934,0,0,0,0,NA,NA
OTU_4935,0,0,0,0,NA,NA
OTU_4936,0,0,100,0.035765133,NA,-1.446540151
OTU_4937,3.333333333,0.001903276,54.54545455,0.011987718,-2.720498229,-1.921263473
OTU_4938,0,0,63.63636364,0.043391696,NA,-1.36259338
OTU_4939,3.333333333,0.001903276,95.45454545,0.060147524,-2.720498229,-1.220782246
OTU_494,73.33333333,0.416746755,18.18181818,0.005684956,-0.380127773,-2.245272873
OTU_4940,3.333333333,0.01525553,13.63636364,0.012259176,-1.8165727,-1.911538732
OTU_4941,3.333333333,0.001903276,86.36363636,0.031412156,-2.720498229,-1.502902258
OTU_4942,3.333333333,0.003460088,86.36363636,0.042472203,-2.460912856,-1.371895216
OTU_4943,0,0,9.090909091,0.007506056,NA,-2.124588229
OTU_4944,0,0,4.545454545,0.002561935,NA,-2.591431893
OTU_4946,0,0,81.81818182,0.013385346,NA,-1.873370386
OTU_4947,0,0,13.63636364,0.007939742,NA,-2.100193591
OTU_4948,3.333333333,0.003806551,90.90909091,0.060327413,-2.419468347,-1.219485297
OTU_495,16.66666667,0.235797513,45.45454545,0.014760078,-0.62746078,-1.830911342
OTU_4951,0,0,68.18181818,0.015477424,NA,-1.810301325
OTU_4954,0,0,0,0,NA,NA
OTU_4955,3.333333333,0.004329567,63.63636364,0.041170762,-2.363555535,-1.385411099
OTU_4956,0,0,0,0,NA,NA
OTU_4958,3.333333333,0.001903276,81.81818182,0.014510792,-2.720498229,-1.83830889
OTU_4959,0,0,0,0,NA,NA
OTU_496,0,0,81.81818182,0.069547442,NA,-1.157718838
OTU_4962,6.666666667,0.005962214,86.36363636,0.067137947,-2.224592476,-1.173031942
OTU_4963,16.66666667,0.011964659,68.18181818,0.012002716,-1.922099682,-1.920720467
OTU_4964,0,0,0,0,NA,NA
OTU_4965,26.66666667,0.014841935,18.18181818,0.006600651,-1.828509464,-2.180413262
OTU_4966,0,0,77.27272727,0.019182968,NA,-1.717084188
OTU_4968,23.33333333,0.053682962,0,0,-1.27016353,NA
OTU_4969,0,0,31.81818182,0.003919932,NA,-2.406721483
OTU_497,76.66666667,0.147210727,0,0,-0.832060543,NA
OTU_4970,0,0,0,0,NA,NA
OTU_4971,3.333333333,0.001707796,0,0,-2.767564008,NA
OTU_4972,23.33333333,0.012064625,0,0,-1.918486183,NA
OTU_4973,0,0,0,0,NA,NA
OTU_4974,30,0.009310961,59.09090909,0.012036485,-2.031005498,-1.919500324
OTU_4975,0,0,4.545454545,0.008989572,NA,-2.046260985
OTU_4976,0,0,22.72727273,0.017983756,NA,-1.745119598
OTU_4977,0,0,86.36363636,0.025044778,NA,-1.601282815
OTU_4978,0,0,54.54545455,0.008619863,NA,-2.06449962
OTU_4979,0,0,95.45454545,0.036019886,NA,-1.443457663
OTU_498,0,0,72.72727273,0.013393082,NA,-1.87311948
OTU_4980,3.333333333,0.001903276,95.45454545,0.106920254,-2.720498229,-0.970940019
OTU_4982,0,0,22.72727273,0.006404896,NA,-2.193487931
OTU_4983,0,0,63.63636364,0.019760152,NA,-1.70420973
OTU_4984,0,0,36.36363636,0.01202038,NA,-1.920081821
OTU_4985,6.666666667,0.009601858,86.36363636,0.085979261,-2.017644744,-1.065606293
OTU_4986,0,0,0,0,NA,NA
OTU_4987,0,0,63.63636364,0.022889015,NA,-1.640372896
OTU_4988,0,0,81.81818182,0.021415855,NA,-1.669264586
OTU_4989,0,0,77.27272727,0.038229123,NA,-1.417605665
OTU_499,3.333333333,0.017300439,13.63636364,0.006869521,-1.761942876,-2.163073523
OTU_4990,0,0,77.27272727,0.023883382,NA,-1.62190417
OTU_4992,0,0,18.18181818,0.00339866,NA,-2.468692248
OTU_4993,0,0,0,0,NA,NA
OTU_4994,0,0,0,0,NA,NA
OTU_4996,0,0,22.72727273,0.005454472,NA,-2.263247315
OTU_4997,0,0,18.18181818,0.008810719,NA,-2.054988662
OTU_4998,0,0,13.63636364,0.009836295,NA,-2.007168455
OTU_4999,0,0,0,0,NA,NA
OTU_50,13.33333333,0.009956646,4.545454545,0.002520415,-2.001886934,-2.598527944
OTU_500,0,0,4.545454545,0.008847992,NA,-2.053155279
OTU_5000,23.33333333,0.07983354,0,0,-1.09781461,NA
OTU_5001,0,0,90.90909091,0.039826062,NA,-1.399832639
OTU_5002,0,0,0,0,NA,NA
OTU_5004,23.33333333,0.041431518,9.090909091,0.00712336,-1.382669154,-2.147315107
OTU_5006,0,0,68.18181818,0.011690728,NA,-1.932158459
OTU_5007,0,0,86.36363636,0.015645281,NA,-1.805616642
OTU_5008,0,0,36.36363636,0.016568438,NA,-1.780718446
OTU_5009,40,0.073742071,0,0,-1.132284669,NA
OTU_501,36.66666667,0.062947726,72.72727273,0.063130985,-1.201019952,-1.199757433
OTU_5010,0,0,0,0,NA,NA
OTU_5011,20,0.268171667,9.090909091,0.004393112,-0.571587108,-2.357227724
OTU_5012,0,0,36.36363636,0.010686413,NA,-1.971168051
OTU_5014,0,0,27.27272727,0.008160206,NA,-2.088298895
OTU_5015,0,0,4.545454545,0.002520415,NA,-2.598527944
OTU_5016,3.333333333,0.001903276,72.72727273,0.028741744,-2.720498229,-1.541486884
OTU_5017,0,0,4.545454545,0.003180055,NA,-2.497565369
OTU_5018,0,0,27.27272727,0.004166441,NA,-2.380234798
OTU_5019,0,0,63.63636364,0.017799382,NA,-1.749595073
OTU_502,13.33333333,0.007707343,36.36363636,0.039081771,-2.113095299,-1.408025766
OTU_5020,0,0,4.545454545,0.002719534,NA,-2.565505507
OTU_5021,3.333333333,0.010380264,72.72727273,0.014622547,-1.983791601,-1.834976968
OTU_5022,0,0,4.545454545,0.028719127,NA,-1.541828766
OTU_5023,0,0,40.90909091,0.030198489,NA,-1.520014783
OTU_5024,10,0.009137418,54.54545455,0.011933762,-2.039176507,-1.923222631
OTU_5025,0,0,68.18181818,0.017361553,NA,-1.760411441
OTU_5027,0,0,18.18181818,0.030191737,NA,-1.520111897
OTU_5028,0,0,4.545454545,0.003076734,NA,-2.511910049
OTU_5029,0,0,9.090909091,0.013584254,NA,-1.866964207
OTU_503,80,0.271881983,18.18181818,0.005204611,-0.565619571,-2.283611746
OTU_5030,0,0,4.545454545,0.028687819,NA,-1.542302468
OTU_5031,0,0,0,0,NA,NA
OTU_5034,43.33333333,0.061487716,72.72727273,0.012872264,-1.211211637,-1.890345064
OTU_5035,10,0.02127851,13.63636364,0.002983198,-1.672058779,-2.525317921
OTU_5036,0,0,31.81818182,0.010476577,NA,-1.979780585
OTU_5037,0,0,13.63636364,0.021778374,NA,-1.661974548
OTU_5038,16.66666667,0.018410991,31.81818182,0.005191191,-1.734922844,-2.284733004
OTU_5039,0,0,86.36363636,0.032219692,NA,-1.491878615
OTU_504,13.33333333,0.040852492,50,0.03712423,-1.388781446,-1.430342551
OTU_5040,0,0,63.63636364,0.010504945,NA,-1.978606205
OTU_5042,3.333333333,0.001903276,13.63636364,0.006254116,-2.720498229,-2.203834091
OTU_5043,53.33333333,0.091260407,31.81818182,0.010226146,-1.039717601,-1.990288029
OTU_5045,0,0,95.45454545,0.074503757,NA,-1.127821829
OTU_5046,0,0,13.63636364,0.004586176,NA,-2.338549251
OTU_5047,0,0,45.45454545,0.007987125,NA,-2.097609513
OTU_505,0,0,0,0,NA,NA
OTU_5051,0,0,45.45454545,0.01282471,NA,-1.89195246
OTU_5053,0,0,40.90909091,0.00797107,NA,-2.098483383
OTU_5054,0,0,68.18181818,0.013478446,NA,-1.870360171
OTU_5057,0,0,59.09090909,0.00494506,NA,-2.305828462
OTU_5058,3.333333333,0.001903276,54.54545455,0.023451433,-2.720498229,-1.629830624
OTU_5059,3.333333333,0.011054202,90.90909091,0.040308652,-1.956472604,-1.394601728
OTU_5060,0,0,22.72727273,0.017821491,NA,-1.749055964
OTU_5062,0,0,36.36363636,0.012826217,NA,-1.891901413
OTU_5063,6.666666667,0.021655572,77.27272727,0.045354124,-1.664430351,-1.34338322
OTU_5064,0,0,0,0,NA,NA
OTU_5065,0,0,0,0,NA,NA
OTU_5066,0,0,0,0,NA,NA
OTU_5067,23.33333333,0.037762596,95.45454545,0.065549788,-1.422938159,-1.18342871
OTU_5068,0,0,0,0,NA,NA
OTU_5069,0,0,90.90909091,0.016224729,NA,-1.789822543
OTU_507,10,0.00945135,4.545454545,0.008847992,-2.024506139,-2.053155279
OTU_5070,20,0.009270978,0,0,-2.032874473,NA
OTU_5071,36.66666667,0.033820053,27.27272727,0.004694343,-1.47082572,-2.328425197
OTU_5073,3.333333333,0.006920176,54.54545455,0.008665162,-2.15988286,-2.062223313
OTU_5075,0,0,0,0,NA,NA
OTU_5076,30,0.013841581,4.545454545,0.002719534,-1.858814301,-2.565505507
OTU_5077,6.666666667,0.026794439,0,0,-1.57195534,NA
OTU_5079,0,0,18.18181818,0.016774097,NA,-1.77536085
OTU_508,6.666666667,0.010708443,18.18181818,0.017943303,-1.970273691,-1.746097621
OTU_5080,0,0,100,0.028872354,NA,-1.539517812
OTU_5081,0,0,77.27272727,0.058448882,NA,-1.233223791
OTU_5082,0,0,72.72727273,0.01122108,NA,-1.949965337
OTU_5083,0,0,9.090909091,0.019349991,NA,-1.713319233
OTU_5084,0,0,54.54545455,0.012780964,NA,-1.893436377
OTU_5085,0,0,36.36363636,0.010007219,NA,-1.999686618
OTU_5086,0,0,4.545454545,0.003180055,NA,-2.497565369
OTU_5087,0,0,0,0,NA,NA
OTU_5088,0,0,4.545454545,0.009573042,NA,-2.018950036
OTU_5089,0,0,50,0.011109627,NA,-1.954300533
OTU_509,0,0,9.090909091,0.060718108,NA,-1.21668177
OTU_5091,0,0,0,0,NA,NA
OTU_5092,0,0,0,0,NA,NA
OTU_5093,0,0,18.18181818,0.036369773,NA,-1.439259413
OTU_5094,3.333333333,0.018017206,0,0,-1.744312556,NA
OTU_5095,20,0.020679637,40.90909091,0.006072995,-1.684457099,-2.216597045
OTU_5096,0,0,13.63636364,0.006641641,NA,-2.177724603
OTU_5098,46.66666667,0.111824833,0,0,-0.95146174,NA
OTU_5099,3.333333333,0.003806551,59.09090909,0.020491911,-2.419468347,-1.688417544
OTU_51,3.333333333,0.001707796,0,0,-2.767564008,NA
OTU_510,0,0,0,0,NA,NA
OTU_5100,0,0,90.90909091,0.014954922,NA,-1.825215848
OTU_5101,0,0,86.36363636,0.031340166,NA,-1.503898711
OTU_5102,0,0,0,0,NA,NA
OTU_5104,0,0,0,0,NA,NA
OTU_5105,3.333333333,0.001903276,68.18181818,0.016929831,-2.720498229,-1.771347389
OTU_5106,0,0,0,0,NA,NA
OTU_5107,33.33333333,0.055296174,0,0,-1.257304919,NA
OTU_5109,0,0,68.18181818,0.014163442,NA,-1.848831202
OTU_511,0,0,0,0,NA,NA
OTU_5110,0,0,100,0.065783299,NA,-1.18188435
OTU_5112,0,0,50,0.00870369,NA,-2.060296604
OTU_5113,0,0,95.45454545,0.022532231,NA,-1.647195797
OTU_5114,6.666666667,0.040374079,100,0.053395086,-1.393897377,-1.27249871
OTU_5115,0,0,81.81818182,0.034142603,NA,-1.466703375
OTU_5117,0,0,0,0,NA,NA
OTU_5118,0,0,86.36363636,0.020840677,NA,-1.681088185
OTU_5119,0,0,59.09090909,0.018625191,NA,-1.729899254
OTU_512,0,0,18.18181818,0.080485963,NA,-1.094279858
OTU_5120,0,0,63.63636364,0.016954252,NA,-1.77072137
OTU_5121,0,0,54.54545455,0.009517409,NA,-2.021481263
OTU_5122,0,0,0,0,NA,NA
OTU_5123,0,0,59.09090909,0.011212324,NA,-1.950304373
OTU_5124,0,0,22.72727273,0.016044781,NA,-1.794666212
OTU_5125,0,0,45.45454545,0.061047798,NA,-1.214329996
OTU_5126,3.333333333,0.003460088,100,0.059146716,-2.460912856,-1.228069366
OTU_5127,0,0,40.90909091,0.00621411,NA,-2.206621063
OTU_5128,6.666666667,0.001805536,81.81818182,0.077430105,-2.743393848,-1.11109015
OTU_5129,0,0,22.72727273,0.011187924,NA,-1.951250508
OTU_513,13.33333333,0.016138035,100,0.142077336,-1.792149347,-0.847475194
OTU_5130,0,0,90.90909091,0.017776166,NA,-1.750161908
OTU_5131,3.333333333,0.003806551,100,0.063835111,-2.419468347,-1.194940383
OTU_5132,0,0,0,0,NA,NA
OTU_5133,0,0,68.18181818,0.01697408,NA,-1.770213747
OTU_5134,0,0,22.72727273,0.007733404,NA,-2.111629279
OTU_5135,3.333333333,0.006090505,0,0,-2.215346696,NA
OTU_5136,3.333333333,0.007240605,4.545454545,0.017695983,-2.140225144,-1.752125308
OTU_5137,0,0,9.090909091,0.006067489,NA,-2.216991038
OTU_5138,0,0,0,0,NA,NA
OTU_5139,0,0,72.72727273,0.016051065,NA,-1.79449615
OTU_5140,16.66666667,0.01856511,95.45454545,0.026129009,-1.731302469,-1.582877054
OTU_5141,50,0.0398118,0,0,-1.399988185,NA
OTU_5142,40,0.07812568,0,0,-1.10720619,NA
OTU_5143,3.333333333,0.01525553,31.81818182,0.03711093,-1.8165727,-1.430498162
OTU_5144,30,0.011873584,95.45454545,0.024296758,-1.925418175,-1.614451677
OTU_5145,3.333333333,0.006920176,45.45454545,0.027704453,-2.15988286,-1.557450426
OTU_5146,3.333333333,0.004329567,68.18181818,0.014652144,-2.363555535,-1.834098826
OTU_5147,0,0,63.63636364,0.030904095,NA,-1.509983974
OTU_5148,0,0,45.45454545,0.027513413,NA,-1.560455528
OTU_5149,0,0,90.90909091,0.00778308,NA,-2.108848531
OTU_5150,3.333333333,0.001810872,77.27272727,0.022563223,-2.742112246,-1.646598862
OTU_5151,0,0,45.45454545,0.010660624,NA,-1.972217378
OTU_5152,3.333333333,0.001903276,90.90909091,0.047132326,-2.720498229,-1.326681131
OTU_5153,0,0,86.36363636,0.024998649,NA,-1.602083469
OTU_5154,0,0,95.45454545,0.048320022,NA,-1.315872872
OTU_5155,0,0,50,0.012268243,NA,-1.911217614
OTU_5157,0,0,95.45454545,0.039177361,NA,-1.406964826
OTU_5158,0,0,54.54545455,0.019863126,NA,-1.701952404
OTU_5159,0,0,81.81818182,0.028657572,NA,-1.542760608
OTU_516,0,0,27.27272727,0.006539445,NA,-2.18445912
OTU_5160,0,0,4.545454545,0.018069024,NA,-1.743065305
OTU_5161,0,0,54.54545455,0.011120485,NA,-1.953876278
OTU_5164,0,0,0,0,NA,NA
OTU_5165,0,0,9.090909091,0.002567876,NA,-2.590425952
OTU_5167,0,0,9.090909091,0.007145499,NA,-2.145967437
OTU_517,3.333333333,0.005123388,0,0,-2.290442753,NA
OTU_5170,0,0,95.45454545,0.067845892,NA,-1.168476446
OTU_5171,0,0,86.36363636,0.02188985,NA,-1.65975721
OTU_5172,6.666666667,0.009550593,13.63636364,0.004477903,-2.019969662,-2.348925318
OTU_5174,66.66666667,0.198226878,63.63636364,0.012870747,-0.702837458,-1.890396237
OTU_5175,3.333333333,0.022911257,36.36363636,0.006767492,-1.639951083,-2.169572241
OTU_5178,26.66666667,0.015216507,0,0,-1.817685026,NA
OTU_5179,0,0,27.27272727,0.003887121,NA,-2.410371996
OTU_5180,0,0,4.545454545,0.017695983,NA,-1.752125308
OTU_5181,23.33333333,0.014429704,54.54545455,0.009760527,-1.840742578,-2.010526737
OTU_5182,3.333333333,0.006920176,72.72727273,0.015393276,-2.15988286,-1.812668947
OTU_5185,0,0,0,0,NA,NA
OTU_5186,0,0,50,0.013579417,NA,-1.867118861
OTU_5187,0,0,13.63636364,0.003930849,NA,-2.405513639
OTU_5188,0,0,50,0.011836289,NA,-1.926784449
OTU_5189,0,0,22.72727273,0.008320715,NA,-2.079839332
OTU_519,0,0,100,0.047277025,NA,-1.32534986
OTU_5190,3.333333333,0.003806551,86.36363636,0.066070628,-2.419468347,-1.179991565
OTU_5191,0,0,13.63636364,0.00679033,NA,-2.168109119
OTU_5193,0,0,22.72727273,0.003810025,NA,-2.41907222
OTU_5194,0,0,90.90909091,0.050581685,NA,-1.296006708
OTU_5195,6.666666667,0.015550126,100,0.070813973,-1.808266102,-1.149881036
OTU_5196,0,0,100,0.023522914,NA,-1.62850888
OTU_5197,0,0,72.72727273,0.055402558,NA,-1.25647018
OTU_5198,0,0,63.63636364,0.009919092,NA,-2.003528072
OTU_5199,3.333333333,0.022108405,36.36363636,0.028563116,-1.655442588,-1.544194413
OTU_52,56.66666667,0.026076558,9.090909091,0.007382775,-1.583749726,-2.131780367
OTU_520,3.333333333,0.01525553,86.36363636,0.031002353,-1.8165727,-1.508605349
OTU_5200,0,0,18.18181818,0.006801277,NA,-2.167409537
OTU_5201,0,0,4.545454545,0.002520415,NA,-2.598527944
OTU_5202,0,0,4.545454545,0.011475128,NA,-1.940242461
OTU_5203,16.66666667,0.112886151,0,0,-0.947359333,NA
OTU_5204,0,0,0,0,NA,NA
OTU_5205,0,0,4.545454545,0.002561935,NA,-2.591431893
OTU_5206,6.666666667,0.009694434,40.90909091,0.012234839,-2.013477564,-1.912401733
OTU_5207,0,0,68.18181818,0.00749934,NA,-2.124976983
OTU_5209,43.33333333,0.050101472,9.090909091,0.002946302,-1.30014951,-2.530722739
OTU_521,0,0,90.90909091,0.040017764,NA,-1.397747177
OTU_5210,0,0,9.090909091,0.00535084,NA,-2.271578035
OTU_5211,0,0,90.90909091,0.032521442,NA,-1.487830212
OTU_5212,3.333333333,0.011054202,9.090909091,0.004762639,-1.956472604,-2.322152336
OTU_5213,16.66666667,0.019935199,31.81818182,0.010844624,-1.700379433,-1.964785484
OTU_5214,33.33333333,0.031351463,77.27272727,0.021450649,-1.503742191,-1.668559573
OTU_5215,16.66666667,0.020056363,86.36363636,0.031004584,-1.69774781,-1.508574097
OTU_5216,0,0,13.63636364,0.006306269,NA,-2.200227508
OTU_5217,0,0,18.18181818,0.004215027,NA,-2.375199665
OTU_5218,0,0,90.90909091,0.013188798,NA,-1.87979479
OTU_5219,0,0,72.72727273,0.017178165,NA,-1.765023236
OTU_5221,0,0,68.18181818,0.021585697,NA,-1.665833917
OTU_5222,0,0,27.27272727,0.004430356,NA,-2.353561375
OTU_5223,0,0,22.72727273,0.003322302,NA,-2.478560919
OTU_5224,0,0,54.54545455,0.01677854,NA,-1.775245845
OTU_5226,0,0,81.81818182,0.038882092,NA,-1.410250375
OTU_5227,0,0,63.63636364,0.034105092,NA,-1.467180781
OTU_5228,0,0,59.09090909,0.086781303,NA,-1.061573835
OTU_523,3.333333333,0.001903276,100,0.125573116,-2.720498229,-0.901103329
OTU_5230,0,0,18.18181818,0.005684521,NA,-2.245306106
OTU_5231,0,0,0,0,NA,NA
OTU_5232,0,0,0,0,NA,NA
OTU_5233,0,0,0,0,NA,NA
OTU_5234,0,0,18.18181818,0.005332459,NA,-2.273072495
OTU_5235,0,0,22.72727273,0.004754204,NA,-2.322922205
OTU_5237,0,0,0,0,NA,NA
OTU_5238,0,0,13.63636364,0.010551755,NA,-1.976675301
OTU_5239,0,0,13.63636364,0.005580341,NA,-2.253339288
OTU_524,70,0.52517776,31.81818182,0.006844005,-0.279693674,-2.164689691
OTU_5240,0,0,59.09090909,0.005500763,NA,-2.259577066
OTU_5241,0,0,0,0,NA,NA
OTU_5242,46.66666667,0.053800824,0,0,-1.269211072,NA
OTU_5243,0,0,22.72727273,0.012787239,NA,-1.893223231
OTU_5245,0,0,4.545454545,0.003342469,NA,-2.475932612
OTU_5247,0,0,90.90909091,0.085620537,NA,-1.067422052
OTU_5249,0,0,0,0,NA,NA
OTU_525,63.33333333,0.2817796,0,0,-0.550090452,NA
OTU_5250,20,0.045322665,0,0,-1.343684566,NA
OTU_5251,0,0,0,0,NA,NA
OTU_5253,0,0,0,0,NA,NA
OTU_5254,0,0,90.90909091,0.023813759,NA,-1.623172045
OTU_5257,0,0,36.36363636,0.012331377,NA,-1.908988429
OTU_5258,0,0,0,0,NA,NA
OTU_526,10,0.045164527,36.36363636,0.009819217,-1.345202534,-2.007923153
OTU_5261,0,0,0,0,NA,NA
OTU_5262,3.333333333,0.001903276,81.81818182,0.016501757,-2.720498229,-1.782469802
OTU_5263,0,0,0,0,NA,NA
OTU_5264,0,0,72.72727273,0.011397486,NA,-1.943190944
OTU_5265,0,0,40.90909091,0.008425726,NA,-2.074392685
OTU_5266,0,0,22.72727273,0.004953209,NA,-2.305113312
OTU_5267,6.666666667,0.009422301,95.45454545,0.113821067,-2.025843026,-0.943777346
OTU_5268,0,0,86.36363636,0.04427824,NA,-1.353809652
OTU_527,60,0.071976121,36.36363636,0.00498524,-1.14281156,-2.302313962
OTU_5270,0,0,81.81818182,0.041953459,NA,-1.37723223
OTU_5271,0,0,90.90909091,0.029320283,NA,-1.532831847
OTU_5272,3.333333333,0.013332741,77.27272727,0.009814783,-1.875080557,-2.008119293
OTU_5273,0,0,50,0.012537897,NA,-1.901775312
OTU_5274,0,0,45.45454545,0.020516247,NA,-1.687902081
OTU_5275,0,0,72.72727273,0.014816193,NA,-1.82926337
OTU_5276,0,0,9.090909091,0.094955248,NA,-1.02248103
OTU_5277,0,0,13.63636364,0.007937005,NA,-2.100343364
OTU_5279,0,0,77.27272727,0.074077746,NA,-1.130312239
OTU_528,20,0.032255274,0,0,-1.49139926,NA
OTU_5280,3.333333333,0.009008603,0,0,-2.045342552,NA
OTU_5281,0,0,68.18181818,0.009028744,NA,-2.044372651
OTU_5283,0,0,81.81818182,0.037357173,NA,-1.427625996
OTU_5284,0,0,0,0,NA,NA
OTU_5286,3.333333333,0.001903276,86.36363636,0.046009646,-2.720498229,-1.337151108
OTU_5287,0,0,0,0,NA,NA
OTU_5288,0,0,18.18181818,0.005733791,NA,-2.241558179
OTU_5289,0,0,0,0,NA,NA
OTU_529,0,0,0,0,NA,NA
OTU_5290,0,0,4.545454545,0.009573042,NA,-2.018950036
OTU_5291,0,0,0,0,NA,NA
OTU_5293,0,0,31.81818182,0.004785344,NA,-2.320086798
