OTU_ID,Occurrence_of_OTU_in_plant_samples(%),Average_relative_OTU_content_in_plant_samples(%),Occurrence_of_OTU_in_soil_samples(%),Average_relative_OTU_content_in_soil_samples(%),Log10_Average_relative_OTU_content_in_plant_samples,Log10_Average_relative_OTU_content_in_soil_samples
OTU_4681,0,0,75.47169811,0.016800159,NA,-1.774686611
OTU_4682,0,0,54.71698113,0.01139252,NA,-1.9433802
OTU_4683,0,0,43.39622642,0.03400003,NA,-1.468520699
OTU_4684,2.739726027,0.022531161,64.1509434,0.034769458,-1.647216429,-1.458802084
OTU_4685,0,0,32.0754717,0.004745177,NA,-2.323747599
OTU_4686,9.589041096,0.133893133,0,0,-0.873241696,NA
OTU_4687,2.739726027,0.074235997,0,0,-1.129385457,NA
OTU_4689,0,0,16.98113208,0.004676732,NA,-2.330057548
OTU_469,0,0,58.49056604,0.021590427,NA,-1.665738759
OTU_4691,0,0,58.49056604,0.035434978,NA,-1.450567832
OTU_4692,1.369863014,0.013246788,86.79245283,0.048889942,-1.877889414,-1.310780481
OTU_4693,12.32876712,0.050343952,92.45283019,0.020332291,-1.298052697,-1.691813693
OTU_4694,1.369863014,0.015035333,94.33962264,0.036167518,-1.822886949,-1.441681299
OTU_4697,0,0,54.71698113,0.008272236,NA,-2.082377091
OTU_4698,0,0,54.71698113,0.021628556,NA,-1.664972475
OTU_47,0,0,1.886792453,0.011061947,NA,-1.956168427
OTU_470,5.479452055,0.676707871,15.09433962,0.005952859,-0.169598772,-2.225274404
OTU_4702,0,0,11.32075472,0.025969974,NA,-1.585528494
OTU_4704,0,0,0,0,NA,NA
OTU_4705,0,0,0,0,NA,NA
OTU_4706,12.32876712,0.079342551,3.773584906,0.002428269,-1.10049384,-2.614703204
OTU_4707,1.369863014,0.009368559,77.35849057,0.026850799,-2.028327204,-1.571042786
OTU_4708,1.369863014,0.008772699,7.547169811,0.002520095,-2.056866771,-2.598583044
OTU_4709,0,0,86.79245283,0.021376584,NA,-1.670061692
OTU_4710,0,0,66.03773585,0.03773458,NA,-1.423260474
OTU_4711,0,0,0,0,NA,NA
OTU_4713,0,0,96.22641509,0.048082766,NA,-1.318010555
OTU_4714,0,0,58.49056604,0.027803565,NA,-1.555899513
OTU_4715,0,0,84.90566038,0.029974967,NA,-1.523241282
OTU_4716,0,0,98.11320755,0.052998044,NA,-1.275740155
OTU_4717,0,0,0,0,NA,NA
OTU_4719,0,0,45.28301887,0.007954245,NA,-2.09940103
OTU_4720,0,0,0,0,NA,NA
OTU_4721,0,0,83.01886792,0.019751253,NA,-1.704405355
OTU_4722,0,0,92.45283019,0.037166811,NA,-1.429844703
OTU_4723,0,0,90.56603774,0.029009555,NA,-1.537458937
OTU_4724,0,0,26.41509434,0.020332342,NA,-1.691812586
OTU_4725,0,0,83.01886792,0.03765942,NA,-1.424126371
OTU_4726,0,0,58.49056604,0.012214634,NA,-1.913119544
OTU_4727,0,0,73.58490566,0.028207643,NA,-1.549633209
OTU_4728,0,0,15.09433962,0.026436614,NA,-1.577794168
OTU_4729,0,0,11.32075472,0.009377525,NA,-2.027911762
OTU_473,2.739726027,0.019719613,92.45283019,0.160529425,-1.705101623,-0.794445349
OTU_4730,0,0,3.773584906,0.002391369,NA,-2.621353405
OTU_4731,0,0,5.660377358,0.004584508,NA,-2.338707234
OTU_4732,0,0,7.547169811,0.003372093,NA,-2.472100424
OTU_4733,0,0,9.433962264,0.011958116,NA,-1.922337245
OTU_4734,0,0,9.433962264,0.005095262,NA,-2.292833445
OTU_4735,0,0,1.886792453,0.005322688,NA,-2.27386899
OTU_4736,0,0,0,0,NA,NA
OTU_4737,0,0,3.773584906,0.002694668,NA,-2.569494735
OTU_4738,2.739726027,0.31722502,24.52830189,0.033456043,-0.498632567,-1.475525432
OTU_474,6.849315068,0.012103277,0,0,-1.917097034,NA
OTU_4740,1.369863014,0.002626602,41.50943396,0.011199771,-2.580605729,-1.950790871
OTU_4742,0,0,83.01886792,0.021534914,NA,-1.666856865
OTU_4743,32.87671233,0.077611993,11.32075472,0.004866857,-1.110071164,-2.312751399
OTU_4744,35.61643836,0.143841556,0,0,-0.842115628,NA
OTU_4745,0,0,84.90566038,0.019529737,NA,-1.709303594
OTU_4746,2.739726027,0.008773256,81.13207547,0.031357698,-2.056839223,-1.503655825
OTU_4747,0,0,83.01886792,0.0377294,NA,-1.423320096
OTU_4748,0,0,52.83018868,0.00805434,NA,-2.09397002
OTU_475,0,0,5.660377358,0.00674914,NA,-2.170751584
OTU_4750,0,0,58.49056604,0.014693571,NA,-1.832872639
OTU_4751,0,0,39.62264151,0.008502378,NA,-2.070459581
OTU_4752,0,0,45.28301887,0.012927745,NA,-1.888477231
OTU_4753,0,0,81.13207547,0.032357241,NA,-1.490028523
OTU_4754,0,0,32.0754717,0.010398003,NA,-1.983050049
OTU_4755,0,0,50.94339623,0.029651098,NA,-1.52795922
OTU_4756,0,0,52.83018868,0.016072803,NA,-1.793908372
OTU_4757,1.369863014,0.001686312,84.90566038,0.039244019,-2.773062069,-1.406226523
OTU_4758,0,0,58.49056604,0.03249182,NA,-1.488225956
OTU_476,1.369863014,0.002391486,100,0.106045247,-2.621332157,-0.97450879
OTU_4761,0,0,3.773584906,0.013042789,NA,-1.884629531
OTU_4765,1.369863014,0.006126137,11.32075472,0.012071063,-2.212813295,-1.918254483
OTU_4767,2.739726027,0.0035458,16.98113208,0.007366903,-2.450285826,-2.132715048
OTU_4768,0,0,35.8490566,0.011826957,NA,-1.927126996
OTU_4769,1.369863014,0.003606333,15.09433962,0.008459406,-2.442934174,-2.072660131
OTU_477,75.34246575,0.467895746,9.433962264,0.003945926,-0.329850903,-2.403851042
OTU_4770,21.91780822,0.057260426,0,0,-1.242145427,NA
OTU_4771,2.739726027,0.006537743,13.20754717,0.006317298,-2.184572156,-2.199468666
OTU_4772,0,0,58.49056604,0.025028287,NA,-1.601568879
OTU_4773,2.739726027,0.011335479,20.75471698,0.006865124,-1.945560142,-2.163351637
OTU_4774,0,0,62.26415094,0.018706669,NA,-1.728003542
OTU_4775,0,0,54.71698113,0.016017143,NA,-1.795414941
OTU_4776,8.219178082,0.010266003,77.35849057,0.013715004,-1.988598599,-1.862804077
OTU_4778,0,0,0,0,NA,NA
OTU_4779,8.219178082,0.838782593,0,0,-0.076350591,NA
OTU_4780,0,0,24.52830189,0.014341768,NA,-1.843397316
OTU_4781,0,0,47.16981132,0.018365434,NA,-1.735998813
OTU_4784,0,0,64.1509434,0.019844555,NA,-1.702358626
OTU_4785,0,0,28.30188679,0.013497324,NA,-1.869752331
OTU_4786,0,0,33.96226415,0.011257368,NA,-1.948563135
OTU_4787,0,0,9.433962264,0.007430122,NA,-2.129004079
OTU_4788,0,0,0,0,NA,NA
OTU_4789,0,0,9.433962264,0.003193836,NA,-2.495687443
OTU_479,1.369863014,0.075176665,0,0,-1.123916944,NA
OTU_4790,0,0,3.773584906,0.010181395,NA,-1.992192713
OTU_4791,9.589041096,0.024291635,1.886792453,0.002237237,-1.614543256,-2.650288007
OTU_4792,0,0,79.24528302,0.017283349,NA,-1.7623721
OTU_4793,15.06849315,0.133483285,9.433962264,0.018107778,-0.874573113,-1.742134839
OTU_4794,16.43835616,0.03780631,62.26415094,0.038029138,-1.422435711,-1.419883524
OTU_4795,20.54794521,0.049290659,43.39622642,0.006757376,-1.307235372,-2.170221893
OTU_4796,10.95890411,0.036691601,1.886792453,0.010645376,-1.435433341,-1.972838994
OTU_4797,19.17808219,0.051089253,50.94339623,0.007419351,-1.291670447,-2.12963408
OTU_4798,6.849315068,0.050212754,9.433962264,0.002297296,-1.299185958,-2.638782968
OTU_4799,4.109589041,0.011325233,0,0,-1.945952854,NA
OTU_48,94.52054795,1.502036258,69.81132075,0.016480892,0.176680416,-1.783019277
OTU_4800,9.589041096,0.019523649,9.433962264,0.002815403,-1.709439018,-2.550459369
OTU_4801,0,0,58.49056604,0.01770386,NA,-1.751932037
OTU_4802,0,0,49.05660377,0.014855499,NA,-1.828112748
OTU_4803,0,0,37.73584906,0.025762559,NA,-1.589011009
OTU_4805,20.54794521,0.0370039,58.49056604,0.0068217,-1.431752496,-2.166107367
OTU_4806,34.24657534,0.094439878,0,0,-1.024844582,NA
OTU_4807,1.369863014,1.035698546,43.39622642,0.022086058,0.015233367,-1.6558818
OTU_4808,1.369863014,0.022294059,77.35849057,0.024127329,-1.651810854,-1.617490752
OTU_4809,0,0,47.16981132,0.014193049,NA,-1.847924284
OTU_481,0,0,13.20754717,0.004242109,NA,-2.37241822
OTU_4811,0,0,58.49056604,0.014750461,NA,-1.831194403
OTU_4812,0,0,28.30188679,0.008115914,NA,-2.090662564
OTU_4813,0,0,30.18867925,0.012511211,NA,-1.902700662
OTU_4814,0,0,98.11320755,0.066875448,NA,-1.174733296
OTU_4816,0,0,22.64150943,0.007007827,NA,-2.154416638
OTU_4817,0,0,5.660377358,0.028773518,NA,-1.541007031
OTU_4819,0,0,7.547169811,0.002290174,NA,-2.640131615
OTU_482,0,0,0,0,NA,NA
OTU_4820,1.369863014,0.002336176,18.86792453,0.006752948,-2.631494442,-2.170506575
OTU_4822,0,0,98.11320755,0.051725665,NA,-1.286293918
OTU_4823,0,0,0,0,NA,NA
OTU_4824,0,0,0,0,NA,NA
OTU_4825,0,0,41.50943396,0.029063656,NA,-1.536649762
OTU_4826,15.06849315,0.038036543,0,0,-1.419798967,NA
OTU_4828,0,0,16.98113208,0.009274137,NA,-2.032726488
OTU_4829,0,0,0,0,NA,NA
OTU_4830,0,0,50.94339623,0.0212434,NA,-1.672775972
OTU_4831,0,0,45.28301887,0.035957404,NA,-1.444211669
OTU_4832,0,0,13.20754717,0.017588403,NA,-1.754773603
OTU_4833,0,0,41.50943396,0.013997588,NA,-1.853946791
OTU_4835,28.76712329,0.059075498,1.886792453,0.005209147,-1.228592609,-2.283233387
OTU_4837,0,0,81.13207547,0.027138899,NA,-1.566407779
OTU_4838,1.369863014,0.002391486,96.22641509,0.033742416,-2.621332157,-1.471823829
OTU_4839,32.87671233,0.228626388,0,0,-0.640873646,NA
OTU_484,47.94520548,0.149191538,22.64150943,0.00527317,-0.826255809,-2.277928221
OTU_4840,4.109589041,0.424321866,0,0,-0.372304588,NA
OTU_4841,0,0,0,0,NA,NA
OTU_4842,15.06849315,0.01543995,98.11320755,0.111587896,-1.811354121,-0.952382912
OTU_4843,9.589041096,1.884751004,3.773584906,0.00557021,0.275253983,-2.254128431
OTU_4844,0,0,0,0,NA,NA
OTU_4845,1.369863014,0.011978917,84.90566038,0.030400945,-1.921582444,-1.517112914
OTU_4846,0,0,100,0.048695744,NA,-1.312508991
OTU_4848,0,0,52.83018868,0.015131656,NA,-1.820113534
OTU_4849,0,0,73.58490566,0.038750363,NA,-1.411724227
OTU_485,4.109589041,0.019159501,0,0,-1.717615814,NA
OTU_4850,4.109589041,0.013300796,100,0.170178129,-1.876122357,-0.769096255
OTU_4851,0,0,94.33962264,0.029477588,NA,-1.53050806
OTU_4852,0,0,49.05660377,0.02605826,NA,-1.584054587
OTU_4853,0,0,11.32075472,0.005750619,NA,-2.240285392
OTU_4854,0,0,1.886792453,0.003174301,NA,-2.498351894
OTU_4855,0,0,20.75471698,0.009447063,NA,-2.024703201
OTU_4856,0,0,58.49056604,0.027293622,NA,-1.563938822
OTU_4858,5.479452055,0.153340862,35.8490566,0.010546632,-0.8143421,-1.97688619
OTU_4859,15.06849315,0.056303811,69.81132075,0.046008229,-1.249462211,-1.337164486
OTU_486,28.76712329,0.164497122,0,0,-0.783841697,NA
OTU_4860,2.739726027,0.026857245,0,0,-1.570938539,NA
OTU_4863,0,0,0,0,NA,NA
OTU_4864,0,0,0,0,NA,NA
OTU_4865,15.06849315,0.073894733,35.8490566,0.012856636,-1.131386516,-1.890872659
OTU_4866,0,0,0,0,NA,NA
OTU_4867,0,0,1.886792453,0.006382639,NA,-2.194999718
OTU_4868,0,0,77.35849057,0.022514047,NA,-1.647546436
OTU_4869,0,0,5.660377358,0.005616284,NA,-2.250550913
OTU_487,32.87671233,0.31969394,0,0,-0.495265596,NA
OTU_4870,0,0,50.94339623,0.013313331,NA,-1.875713259
OTU_4871,0,0,45.28301887,0.042623578,NA,-1.370350102
OTU_4874,0,0,92.45283019,0.049256007,NA,-1.307540799
OTU_4876,0,0,16.98113208,0.080845755,NA,-1.092342779
OTU_4877,0,0,84.90566038,0.012791871,NA,-1.893065936
OTU_4878,0,0,84.90566038,0.037304275,NA,-1.428241398
OTU_488,0,0,0,0,NA,NA
OTU_4880,0,0,22.64150943,0.004252963,NA,-2.371308387
OTU_4881,1.369863014,0.004782973,94.33962264,0.044570036,-2.320302071,-1.350957016
OTU_4883,0,0,18.86792453,0.005263824,NA,-2.278698665
OTU_4885,0,0,1.886792453,0.002861394,NA,-2.543422338
OTU_4886,0,0,0,0,NA,NA
OTU_4887,0,0,22.64150943,0.004445568,NA,-2.35207275
OTU_4888,0,0,28.30188679,0.005172964,NA,-2.286260544
OTU_4889,0,0,54.71698113,0.021773045,NA,-1.662080823
OTU_489,19.17808219,0.029384761,84.90566038,0.031157566,-1.531877835,-1.506436474
OTU_4890,1.369863014,0.005961252,66.03773585,0.008341001,-2.224662519,-2.078781845
OTU_4891,0,0,73.58490566,0.020829411,NA,-1.681323009
OTU_4893,0,0,56.60377358,0.01583381,NA,-1.800414563
OTU_4894,1.369863014,0.002552257,1.886792453,0.002892682,-2.593075596,-2.538699307
OTU_4895,4.109589041,0.010518327,18.86792453,0.012652454,-1.978053345,-1.89782523
OTU_4896,4.109589041,0.010301303,81.13207547,0.029931956,-1.987107852,-1.523864908
OTU_4899,0,0,13.20754717,0.01489378,NA,-1.826995078
OTU_490,2.739726027,0.01041872,5.660377358,0.004639864,-1.982185654,-2.33349478
OTU_4900,0,0,28.30188679,0.007620802,NA,-2.117999307
OTU_4901,1.369863014,0.002469014,41.50943396,0.022526427,-2.607476447,-1.647307682
OTU_4905,0,0,11.32075472,0.010947527,NA,-1.960683995
OTU_4906,0,0,77.35849057,0.023700265,NA,-1.625246802
OTU_4907,0,0,75.47169811,0.023535054,NA,-1.628284805
OTU_4908,0,0,75.47169811,0.038235898,NA,-1.41752871
OTU_4909,0,0,1.886792453,0.001303917,NA,-2.884750052
OTU_491,0,0,43.39622642,0.013318066,NA,-1.87555885
OTU_4910,0,0,30.18867925,0.040184221,NA,-1.395944444
OTU_4911,0,0,84.90566038,0.022345119,NA,-1.650817336
OTU_4912,0,0,20.75471698,0.007644671,NA,-2.116641216
OTU_4914,0,0,88.67924528,0.053264771,NA,-1.273559932
OTU_4915,0,0,35.8490566,0.0200841,NA,-1.697147635
OTU_4916,0,0,15.09433962,0.006720056,NA,-2.172627108
OTU_4917,19.17808219,0.035367046,16.98113208,0.003402278,-1.451401207,-2.468230217
OTU_4918,0,0,62.26415094,0.0595832,NA,-1.224876173
OTU_4919,0,0,90.56603774,0.028055268,NA,-1.551985574
OTU_492,63.01369863,0.323223677,16.98113208,0.00524514,-0.490496833,-2.280242915
OTU_4920,0,0,3.773584906,0.005789395,NA,-2.237366856
OTU_4921,16.43835616,0.043729578,0,0,-1.359224717,NA
OTU_4922,0,0,50.94339623,0.012994297,NA,-1.886247211
OTU_4923,17.80821918,0.078418534,0,0,-1.105581283,NA
OTU_4924,4.109589041,0.005675799,0,0,-2.245972967,NA
OTU_4926,0,0,83.01886792,0.030928263,NA,-1.509644474
OTU_4927,12.32876712,0.064528219,3.773584906,0.005743553,-1.190250324,-2.240819367
OTU_4928,1.369863014,0.011198835,0,0,-1.950827154,NA
OTU_4929,16.43835616,0.192559054,16.98113208,0.00562332,-0.715436056,-2.250007168
OTU_493,5.479452055,1.586200521,0,0,0.200358088,NA
OTU_4930,1.369863014,0.003531198,100,0.045069566,-2.45207793,-1.346116623
OTU_4931,24.65753425,0.065737568,3.773584906,0.002156608,-1.182186368,-2.666228889
OTU_4932,0,0,33.96226415,0.005806091,NA,-2.236116195
OTU_4933,0,0,0,0,NA,NA
OTU_4934,31.50684932,0.119861689,0,0,-0.921319608,NA
OTU_4935,0,0,0,0,NA,NA
OTU_4936,0,0,96.22641509,0.02894767,NA,-1.538386393
OTU_4937,0,0,26.41509434,0.039311472,NA,-1.405480691
OTU_4938,0,0,50.94339623,0.020606505,NA,-1.68599567
OTU_4939,0,0,58.49056604,0.020207612,NA,-1.694484997
OTU_494,9.589041096,0.054935758,54.71698113,0.007819825,-1.260144876,-2.106802953
OTU_4940,0,0,75.47169811,0.025892337,NA,-1.586828744
OTU_4941,0,0,94.33962264,0.040613661,NA,-1.391327864
OTU_4942,0,0,71.69811321,0.013451048,NA,-1.871243883
OTU_4943,0,0,49.05660377,0.032120576,NA,-1.493216669
OTU_4944,0,0,94.33962264,0.039899691,NA,-1.399030467
OTU_4946,0,0,67.9245283,0.020627797,NA,-1.685547152
OTU_4947,0,0,24.52830189,0.005073901,NA,-2.294657978
OTU_4948,0,0,37.73584906,0.018468531,NA,-1.733567652
OTU_495,1.369863014,0.063450099,13.20754717,0.003230969,-1.197567696,-2.490667151
OTU_4951,0,0,22.64150943,0.008091835,NA,-2.091952973
OTU_4954,0,0,0,0,NA,NA
OTU_4955,9.589041096,0.013117697,77.35849057,0.018447999,-1.882142391,-1.734050726
OTU_4956,0,0,0,0,NA,NA
OTU_4958,0,0,71.69811321,0.028830597,NA,-1.54014637
OTU_4959,0,0,0,0,NA,NA
OTU_496,15.06849315,0.064748323,79.24528302,0.025888055,-1.188771477,-1.586900578
OTU_4962,0,0,45.28301887,0.013403214,NA,-1.872791051
OTU_4963,0,0,15.09433962,0.011464462,NA,-1.94064634
OTU_4964,0,0,0,0,NA,NA
OTU_4965,4.109589041,0.003887426,7.547169811,0.004566022,-2.410337828,-2.340462024
OTU_4966,0,0,62.26415094,0.018296906,NA,-1.737622344
OTU_4968,10.95890411,0.059878685,9.433962264,0.009190744,-1.222727747,-2.036649312
OTU_4969,0,0,62.26415094,0.018916364,NA,-1.72316233
OTU_497,52.05479452,0.107971131,1.886792453,0.001513844,-0.96669235,-2.819918876
OTU_4970,24.65753425,0.074048942,3.773584906,0.008862594,-1.130481144,-2.052439145
OTU_4971,8.219178082,0.119932392,0,0,-0.921063506,NA
OTU_4972,9.589041096,0.126995695,1.886792453,0.008198065,-0.896211001,-2.086288643
OTU_4973,0,0,0,0,NA,NA
OTU_4974,4.109589041,0.210278266,66.03773585,0.009694904,-0.677205613,-2.013456487
OTU_4975,0,0,56.60377358,0.025606731,NA,-1.591645861
OTU_4976,0,0,18.86792453,0.006356763,NA,-2.196763973
OTU_4977,0,0,62.26415094,0.020835897,NA,-1.681187797
OTU_4978,0,0,79.24528302,0.029985011,NA,-1.523095791
OTU_4979,0,0,88.67924528,0.023905338,NA,-1.621505109
OTU_498,2.739726027,0.005453205,66.03773585,0.110507203,-2.263348216,-0.956609413
OTU_4980,0,0,96.22641509,0.058644139,NA,-1.231775388
OTU_4982,1.369863014,0.002552257,58.49056604,0.008184381,-2.593075596,-2.08701418
OTU_4983,0,0,22.64150943,0.008354489,NA,-2.078080121
OTU_4984,0,0,37.73584906,0.008690316,NA,-2.060964456
OTU_4985,0,0,71.69811321,0.031996522,NA,-1.494897221
OTU_4986,0,0,16.98113208,0.01984789,NA,-1.702285651
OTU_4987,0,0,50.94339623,0.046706413,NA,-1.330623482
OTU_4988,0,0,49.05660377,0.016737102,NA,-1.776319739
OTU_4989,0,0,62.26415094,0.017767543,NA,-1.750372619
OTU_499,2.739726027,0.049438574,1.886792453,0.002861394,-1.305934064,-2.543422338
OTU_4990,0,0,45.28301887,0.007603599,NA,-2.118980814
OTU_4992,0,0,5.660377358,0.002434413,NA,-2.613605801
OTU_4993,0,0,7.547169811,0.123341374,NA,-0.908891218
OTU_4994,0,0,0,0,NA,NA
OTU_4996,0,0,3.773584906,0.011974289,NA,-1.921750282
OTU_4997,0,0,3.773584906,0.009756209,NA,-2.010718927
OTU_4998,2.739726027,0.152702408,67.9245283,0.019861611,-0.816154116,-1.701985524
OTU_4999,0,0,0,0,NA,NA
OTU_50,41.09589041,2.998122787,56.60377358,0.012328925,0.476849415,-1.909074786
OTU_500,2.739726027,0.005526729,15.09433962,0.00560327,-2.25753183,-2.25155846
OTU_5000,0,0,0,0,NA,NA
OTU_5001,0,0,22.64150943,0.004053632,NA,-2.392155636
OTU_5002,0,0,1.886792453,0.002545501,NA,-2.594226728
OTU_5004,21.91780822,0.048970508,18.86792453,0.00774004,-1.310065395,-2.111256823
OTU_5006,0,0,98.11320755,0.039797473,NA,-1.400144507
OTU_5007,0,0,56.60377358,0.011085952,NA,-1.95522701
OTU_5008,0,0,71.69811321,0.010874878,NA,-1.963575595
OTU_5009,0,0,0,0,NA,NA
OTU_501,5.479452055,0.012545447,100,0.117542866,-1.901513869,-0.929803723
OTU_5010,0,0,1.886792453,0.009953468,NA,-2.002025575
OTU_5011,10.95890411,0.031083612,13.20754717,0.00403763,-1.507468522,-2.393873512
OTU_5012,1.369863014,0.015035333,96.22641509,0.07134959,-1.822886949,-1.146608516
OTU_5014,0,0,71.69811321,0.026659397,NA,-1.574149673
OTU_5015,1.369863014,0.002469014,54.71698113,0.028408121,-2.607476447,-1.546557487
OTU_5016,0,0,66.03773585,0.012335355,NA,-1.908848335
OTU_5017,0,0,54.71698113,0.019763836,NA,-1.704128764
OTU_5018,0,0,41.50943396,0.029503991,NA,-1.53011923
OTU_5019,0,0,18.86792453,0.015112323,NA,-1.820668776
OTU_502,8.219178082,0.018220354,1.886792453,0.002996434,-1.739443197,-2.523395284
OTU_5020,0,0,49.05660377,0.027648255,NA,-1.558332272
OTU_5021,0,0,90.56603774,0.034691779,NA,-1.459773434
OTU_5022,0,0,54.71698113,0.021349754,NA,-1.670607129
OTU_5023,0,0,13.20754717,0.009945892,NA,-2.002356248
OTU_5024,0,0,0,0,NA,NA
OTU_5025,0,0,15.09433962,0.010211486,NA,-1.990911048
OTU_5027,0,0,5.660377358,0.017769664,NA,-1.750320776
OTU_5028,0,0,1.886792453,0.002727992,NA,-2.564156908
OTU_5029,0,0,28.30188679,0.015833018,NA,-1.800436304
OTU_503,13.69863014,0.019031829,1.886792453,0.002488367,-1.720519475,-2.604085567
OTU_5030,0,0,3.773584906,0.002574856,NA,-2.589247138
OTU_5031,0,0,3.773584906,0.002165803,NA,-2.664381149
OTU_5034,20.54794521,0.080998854,88.67924528,0.030361822,-1.091521126,-1.517672175
OTU_5035,8.219178082,0.038126886,18.86792453,0.008028307,-1.418768666,-2.095376018
OTU_5036,0,0,47.16981132,0.024540353,NA,-1.610119202
OTU_5037,0,0,3.773584906,0.003952367,NA,-2.403142735
OTU_5038,19.17808219,0.023171935,75.47169811,0.038242649,-1.635037694,-1.417452029
OTU_5039,0,0,90.56603774,0.038822106,NA,-1.410920912
OTU_504,2.739726027,0.161648496,7.547169811,0.023610644,-0.791428333,-1.626892176
OTU_5040,0,0,43.39622642,0.018725199,NA,-1.727573567
OTU_5042,4.109589041,0.22948337,16.98113208,0.02408305,-0.639248782,-1.618288515
OTU_5043,19.17808219,0.034747836,50.94339623,0.005754247,-1.459072242,-2.240011508
OTU_5045,0,0,22.64150943,0.019190721,NA,-1.716908708
OTU_5046,2.739726027,0.008154929,79.24528302,0.055392733,-2.088579842,-1.256547205
OTU_5047,0,0,54.71698113,0.016714542,NA,-1.776905513
OTU_505,21.91780822,0.24008394,0,0,-0.61963689,NA
OTU_5051,0,0,86.79245283,0.039654444,NA,-1.401708132
OTU_5053,0,0,81.13207547,0.025962609,NA,-1.58565167
OTU_5054,0,0,69.81132075,0.016662821,NA,-1.778251484
OTU_5057,0,0,79.24528302,0.010674633,NA,-1.971647052
OTU_5058,0,0,56.60377358,0.017930024,NA,-1.746419127
OTU_5059,0,0,60.37735849,0.020351806,NA,-1.691397051
OTU_5060,0,0,0,0,NA,NA
OTU_5062,0,0,7.547169811,0.004150586,NA,-2.381890583
OTU_5063,0,0,81.13207547,0.036078763,NA,-1.442748364
OTU_5064,0,0,0,0,NA,NA
OTU_5065,0,0,0,0,NA,NA
OTU_5066,0,0,1.886792453,0.003343252,NA,-2.475830887
OTU_5067,13.69863014,0.037747073,96.22641509,0.115290033,-1.423116721,-0.938208238
OTU_5068,0,0,32.0754717,0.029579487,NA,-1.52900936
OTU_5069,1.369863014,0.314465409,37.73584906,0.008349901,-0.50242712,-2.078318694
OTU_507,8.219178082,0.044270509,0,0,-1.353885483,NA
OTU_5070,24.65753425,0.090678002,0,0,-1.042498057,NA
OTU_5071,15.06849315,0.027186144,32.0754717,0.004615389,-1.565652383,-2.335791684
OTU_5073,1.369863014,0.047374655,90.56603774,0.027832079,-1.32445394,-1.555454352
OTU_5075,0,0,0,0,NA,NA
OTU_5076,8.219178082,0.078478162,0,0,-1.10525118,NA
OTU_5077,0,0,0,0,NA,NA
OTU_5079,1.369863014,0.044072279,52.83018868,0.028572708,-1.355834491,-1.544048596
OTU_508,1.369863014,0.314465409,5.660377358,0.003780267,-0.50242712,-2.422477487
OTU_5080,0,0,90.56603774,0.033192934,NA,-1.478954355
OTU_5081,0,0,37.73584906,0.010806899,NA,-1.966298925
OTU_5082,0,0,62.26415094,0.014828037,NA,-1.82891634
OTU_5083,0,0,84.90566038,0.030955417,NA,-1.509263336
OTU_5084,0,0,92.45283019,0.055875551,NA,-1.252778178
OTU_5085,0,0,16.98113208,0.004263538,NA,-2.370229873
OTU_5086,0,0,3.773584906,0.009260883,NA,-2.033347603
OTU_5087,0,0,1.886792453,0.002928,NA,-2.533428928
OTU_5088,0,0,9.433962264,0.006517065,NA,-2.185947961
OTU_5089,0,0,32.0754717,0.016070322,NA,-1.793975412
OTU_509,0,0,0,0,NA,NA
OTU_5091,0,0,0,0,NA,NA
OTU_5092,0,0,0,0,NA,NA
OTU_5093,0,0,69.81132075,0.014830977,NA,-1.828830232
OTU_5094,4.109589041,0.006843195,9.433962264,0.003799394,-2.164741063,-2.420285622
OTU_5095,6.849315068,0.034258336,69.81132075,0.035822716,-1.465233738,-1.445841495
OTU_5096,1.369863014,0.004509786,11.32075472,0.022546613,-2.345844066,-1.646918686
OTU_5098,30.1369863,0.068220001,0,0,-1.166088278,NA
OTU_5099,0,0,77.35849057,0.024552424,NA,-1.609905623
OTU_51,28.76712329,2.416463052,0,0,0.383180159,NA
OTU_510,0,0,9.433962264,0.00603138,NA,-2.219583308
OTU_5100,0,0,86.79245283,0.011208469,NA,-1.9504537
OTU_5101,0,0,50.94339623,0.027258063,NA,-1.564505009
OTU_5102,2.739726027,0.023479321,45.28301887,0.028107145,-1.629314467,-1.551183259
OTU_5104,1.369863014,0.002850058,60.37735849,0.023435794,-2.545146302,-1.630120337
OTU_5105,0,0,84.90566038,0.01523099,NA,-1.817271856
OTU_5106,6.849315068,0.020543822,0,0,-1.687318748,NA
OTU_5107,0,0,0,0,NA,NA
OTU_5109,0,0,94.33962264,0.034696235,NA,-1.459717654
OTU_511,0,0,0,0,NA,NA
OTU_5110,0,0,92.45283019,0.026847484,NA,-1.571096408
OTU_5112,0,0,41.50943396,0.031477925,NA,-1.501993902
OTU_5113,0,0,92.45283019,0.023816047,NA,-1.623130319
OTU_5114,0,0,96.22641509,0.055374087,NA,-1.256693419
OTU_5115,0,0,81.13207547,0.018133298,NA,-1.741523201
OTU_5117,0,0,26.41509434,0.026662885,NA,-1.574092856
OTU_5118,0,0,100,0.036281218,NA,-1.440318143
OTU_5119,0,0,86.79245283,0.034630634,NA,-1.460539562
OTU_512,0,0,3.773584906,0.012525947,NA,-1.90218943
OTU_5120,0,0,52.83018868,0.018857425,NA,-1.724517614
OTU_5121,1.369863014,0.007447125,94.33962264,0.041792627,-2.128011356,-1.37890033
OTU_5122,0,0,49.05660377,0.012510243,NA,-1.902734256
