Rel.cont	Group	OTU_ID
8.79E-05	Region.P.Rel.cont	OTU_94
0.1669525	Region.P.Rel.cont	OTU_94
0.000337115	Region.S.Rel.cont	OTU_94
0.003974429	Region.S.Rel.cont	OTU_94
0.002338541	Region.S.Rel.cont	OTU_94
0.000354552	Region.S.Rel.cont	OTU_94
0.002211966	Region.S.Rel.cont	OTU_94
0.00338522	Region.S.Rel.cont	OTU_94
0.001370204	Region.S.Rel.cont	OTU_94
0.000582666	Region.S.Rel.cont	OTU_94
0.000193319	Region.S.Rel.cont	OTU_94
0.00034078	Region.S.Rel.cont	OTU_94
0.000438745	Region.S.Rel.cont	OTU_94
0.000289462	Region.S.Rel.cont	OTU_94
0.003674633	Region.S.Rel.cont	OTU_94
0.000456303	Region.S.Rel.cont	OTU_94
0.000342818	Region.S.Rel.cont	OTU_94
0.000418913	Region.S.Rel.cont	OTU_94
0.000347579	Region.S.Rel.cont	OTU_94
0.000378965	Region.S.Rel.cont	OTU_94
0.000224781	Region.S.Rel.cont	OTU_94
0.000782873	Region.S.Rel.cont	OTU_94
0.019878788	Rel.cont.L	OTU_277
0.009225092	Rel.cont.L	OTU_277
0.011428571	Rel.cont.L	OTU_277
0.000397456	Rel.cont.L	OTU_277
0.015720524	Rel.cont.L	OTU_277
0.002663116	Rel.cont.L	OTU_277
0.003993155	Rel.cont.L	OTU_277
0.002475248	Rel.cont.L	OTU_277
0.054867257	Rel.cont.L	OTU_277
0.000450065	Rel.cont.L	OTU_277
0.094339623	Rel.cont.L	OTU_277
0.000191126	Region.P.Rel.cont	OTU_277
0.15355273	Region.P.Rel.cont	OTU_277
0.001429739	Region.P.Rel.cont	OTU_277
0.000542173	Region.P.Rel.cont	OTU_277
0.014042426	Region.P.Rel.cont	OTU_277
0.005456085	Region.P.Rel.cont	OTU_277
0.011611191	Region.P.Rel.cont	OTU_277
0.001768694	Region.P.Rel.cont	OTU_277
0.005654231	Region.P.Rel.cont	OTU_277
4.02E-05	Region.P.Rel.cont	OTU_277
0.012227223	Region.P.Rel.cont	OTU_277
0.058153622	Region.P.Rel.cont	OTU_277
0.0272172	Region.P.Rel.cont	OTU_277
0.011478107	Region.P.Rel.cont	OTU_277
0.028543452	Region.P.Rel.cont	OTU_277
0.054393615	Region.P.Rel.cont	OTU_277
0.015111695	Region.P.Rel.cont	OTU_277
0.047206166	Region.P.Rel.cont	OTU_277
0.006050919	Region.P.Rel.cont	OTU_277
0.025180988	Region.P.Rel.cont	OTU_277
0.022046843	Region.P.Rel.cont	OTU_277
0.03314142	Region.P.Rel.cont	OTU_277
0.000439445	Region.P.Rel.cont	OTU_277
0.097770154	Region.P.Rel.cont	OTU_277
9.58E-06	Region.S.Rel.cont	OTU_277
1.51E-05	Region.S.Rel.cont	OTU_277
